event_name,radius_name,radius_km,f_klein_hz,f_gw_hz,snr_original,snr_klein,resonance_factor,improvement_ratio,ligo_optimal_range,ligo_marginal_range,mass_1,mass_2,distance_mpc,gps_time
GW190828_063405,Klein_Base_8187km,8187.1,5.827881861998684,76.1849243389296,16.5,19.802037665914476,1.2001234949039077,1.2001234949039077,False,False,31.9,25.8,2070.0,1251009263.7
GW190814,Klein_Base_8187km,8187.1,5.827881861998684,169.72471561221,25.3,30.360575794996667,1.2000227586955203,1.2000227586955203,False,False,23.3,2.6,230.0,1249852257.0
GW190805_211137,Klein_Base_8187km,8187.1,5.827881861998684,57.23789237443018,8.1,9.721873388334137,1.2002312825103874,1.2002312825103874,False,False,46.2,30.6,6130.0,1249074715.3
GW190803_022701,Klein_Base_8187km,8187.1,5.827881861998684,67.31807250162692,9.3,11.161503578973683,1.2001616751584605,1.2001616751584605,False,False,37.7,27.6,3190.0,1248834439.8
GW190731_140936,Klein_Base_8187km,8187.1,5.827881861998684,62.08856121972088,8.8,10.561699495870508,1.2001931245307396,1.2001931245307396,False,False,41.8,29.0,3330.0,1248617394.6
GW190728_064510,Klein_Base_8187km,8187.1,5.827881861998684,214.43268948079213,13.1,15.720184040440374,1.2000140488885782,1.2000140488885782,False,False,12.5,8.0,880.0,1248331528.5
GW190727_060333,Klein_Base_8187km,8187.1,5.827881861998684,63.61606562020605,11.7,14.042141694828002,1.2001830508400002,1.2001830508400002,False,False,38.9,30.2,3070.0,1248242631.9
GW190725_174728,Klein_Base_8187km,8187.1,5.827881861998684,242.86575327935017,9.1,10.920099014152408,1.2000108806760887,1.2000108806760887,False,False,11.8,6.3,1030.0,1248112066.4
GW190720_000836,Klein_Base_8187km,8187.1,5.827881861998684,202.5746605694119,10.9,13.080172147773707,1.2000157933737345,1.2000157933737345,False,False,14.2,7.5,770.0,1247616534.7
GW190719_215514,Klein_Base_8187km,8187.1,5.827881861998684,77.80301122754405,7.9,9.480932239916637,1.2001180050527387,1.2001180050527387,False,False,36.6,19.9,3730.0,1247608532.9
GW190708_232457,Klein_Base_8187km,8187.1,5.827881861998684,139.99586415147257,13.4,16.080455085304038,1.2000339615898536,1.2000339615898536,False,False,19.8,11.6,930.0,1246663515.3
GW190707_093326,Klein_Base_8187km,8187.1,5.827881861998684,219.7935067178119,13.1,15.720174933926861,1.200013353734875,1.200013353734875,False,False,12.1,7.9,850.0,1246527224.1
GW190706_222641,Klein_Base_8187km,8187.1,5.827881861998684,38.764286899084986,13.4,16.08754936530736,1.2005633854706985,1.2005633854706985,False,False,74.0,39.4,3630.0,1246487219.3
GW190701_203306,Klein_Base_8187km,8187.1,5.827881861998684,46.46797182194756,11.2,13.444144893589364,1.2003700797847647,1.2003700797847647,False,False,54.1,40.5,2090.0,1246048404.5
GW190630_185205,Klein_Base_8187km,8187.1,5.827881861998684,74.38020531905649,16.4,19.682133349878782,1.2001300823096819,1.2001300823096819,False,False,35.1,24.0,870.0,1245955943.1
GW190620_030421,Klein_Base_8187km,8187.1,5.827881861998684,47.26742079952945,12.1,14.524306888582627,1.2003559412051759,1.2003559412051759,False,False,58.0,35.0,2910.0,1245035079.3
GW190602_175927,Klein_Base_8187km,8187.1,5.827881861998684,37.70042996874991,13.2,15.847941255464159,1.2006016102624364,1.2006016102624364,False,False,71.8,44.8,2840.0,1243533585.0
GW190527_092055,Klein_Base_8187km,8187.1,5.827881861998684,76.05311651135361,8.0,9.600991671116086,1.2001239588895107,1.2001239588895107,False,False,35.6,22.2,2520.0,1242984073.7
GW190521_074359,Klein_Base_8187km,8187.1,5.827881861998684,57.23789237443019,25.9,31.08599021701903,1.2002312825103874,1.2002312825103874,False,False,43.4,33.4,1080.0,1242459857.4
GW190521,Klein_Base_8187km,8187.1,5.827881861998684,28.25109340845911,14.3,17.177375652643665,1.2012150806044521,1.2012150806044521,False,False,98.4,57.2,3310.0,1242442967.4
GW190519_153544,Klein_Base_8187km,8187.1,5.827881861998684,41.50963299675391,15.9,19.08763278359705,1.2004800492828334,1.2004800492828334,False,False,65.1,40.8,2600.0,1242315362.3
GW190517_055101,Klein_Base_8187km,8187.1,5.827881861998684,69.55490718918098,10.8,12.961625676495068,1.2001505256013951,1.2001505256013951,False,False,39.2,24.0,1790.0,1242107479.8
GW190514_065416,Klein_Base_8187km,8187.1,5.827881861998684,63.43246947123,8.0,9.601473755292297,1.200184219411537,1.200184219411537,False,False,40.9,28.4,3890.0,1241852074.8
GW190513_205428,Klein_Base_8187km,8187.1,5.827881861998684,80.95525109311673,12.5,15.001353884141711,1.2001083107313368,1.2001083107313368,False,False,36.0,18.3,2210.0,1241816086.7
GW190512_180714,Klein_Base_8187km,8187.1,5.827881861998684,123.13361720885821,12.7,15.240564220021756,1.2000444267733668,1.2000444267733668,False,False,23.2,12.5,1460.0,1241719652.4
GW190503_185404,Klein_Base_8187km,8187.1,5.827881861998684,63.159053654543655,12.2,14.642268962422113,1.2001859805264028,1.2001859805264028,False,False,41.3,28.3,1520.0,1240944862.2
GW190426_190642,Klein_Base_8187km,8187.1,5.827881861998684,24.21967016174236,8.7,10.455708310068433,1.201805552881429,1.201805552881429,False,False,105.5,76.0,4580.0,1240340820.6
GW190425,Klein_Base_8187km,8187.1,5.827881861998684,1292.9029806930112,12.4,14.880004576229583,1.2000003690507728,1.2000003690507728,False,False,2.1,1.3,150.0,1240215503.0
GW190421_213856,Klein_Base_8187km,8187.1,5.827881861998684,59.40365046427349,10.7,12.842278712610073,1.200212963795334,1.200212963795334,False,False,42.0,32.0,2590.0,1239917954.2
GW190413_134308,Klein_Base_8187km,8187.1,5.827881861998684,53.80502000436033,10.6,12.722814926729123,1.200265559125389,1.200265559125389,False,False,51.3,30.4,3800.0,1239198206.7
GW190413_052954,Klein_Base_8187km,8187.1,5.827881861998684,75.92176397851878,9.0,10.801119814907008,1.2001244238785564,1.2001244238785564,False,False,33.7,24.2,3320.0,1239168612.5
GW190412,Klein_Base_8187km,8187.1,5.827881861998684,119.77847777537433,19.8,23.76093221183727,1.2000470814059228,1.2000470814059228,False,False,27.7,9.0,720.0,1239082262.1
GW190408_181802,Klein_Base_8187km,8187.1,5.827881861998684,101.52125021607941,14.6,17.52097469120811,1.2000667596717884,1.2000667596717884,False,False,24.8,18.5,1540.0,1238782700.2
GW190403_051519,Klein_Base_8187km,8187.1,5.827881861998684,41.8654298510118,7.6,9.123576708489773,1.200470619538128,1.200470619538128,False,False,85.0,20.0,8280.0,1238303737.2
GW170823,Klein_Base_8187km,8187.1,5.827881861998684,64.17328663293779,12.2,14.642190771953512,1.2001795714715995,1.2001795714715995,False,False,39.5,29.0,1940.0,1187529256.5
GW170818,Klein_Base_8187km,8187.1,5.827881861998684,70.78695868528565,12.0,14.401738443525112,1.2001448702937594,1.2001448702937594,False,False,35.4,26.7,1060.0,1187058327.1
GW170817,Klein_Base_8187km,8187.1,5.827881861998684,1610.2088404235303,33.0,39.60000783777639,1.2000002375083754,1.2000002375083754,False,False,1.46,1.27,40.0,1187008882.4
GW170814,Klein_Base_8187km,8187.1,5.827881861998684,78.7790346658824,17.7,21.242033177131905,1.2001148687645145,1.2001148687645145,False,False,30.6,25.2,600.0,1186741861.5
GW170809,Klein_Base_8187km,8187.1,5.827881861998684,74.75969616252107,12.8,15.361646772071618,1.200128654068095,1.200128654068095,False,False,35.0,23.8,1030.0,1186302519.8
GW170729,Klein_Base_8187km,8187.1,5.827881861998684,52.20748378095295,10.8,12.963068987636273,1.200284165521877,1.200284165521877,False,False,50.2,34.0,2840.0,1185389807.3
GW170608,Klein_Base_8187km,8187.1,5.827881861998684,236.3371039976472,15.4,18.480177188413084,1.2000115057411094,1.2000115057411094,False,False,11.0,7.6,320.0,1180922494.5
GW170104,Klein_Base_8187km,8187.1,5.827881861998684,86.53287666055589,13.8,16.561295238057756,1.2000938578302722,1.2000938578302722,False,False,30.8,20.0,990.0,1167559936.6
GW151226,Klein_Base_8187km,8187.1,5.827881861998684,205.4144922596373,13.1,15.720201047543856,1.2000153471407524,1.2000153471407524,False,False,13.7,7.7,450.0,1135136350.6
GW151012,Klein_Base_8187km,8187.1,5.827881861998684,119.45299278141952,10.0,12.000473515193846,1.2000473515193846,1.2000473515193846,False,False,23.2,13.6,1080.0,1128678900.4
GW150914,Klein_Base_8187km,8187.1,5.827881861998684,66.40287212018487,26.0,31.20433152104416,1.200166596963237,1.200166596963237,False,False,35.6,30.6,440.0,1126259462.4
GW240109_050431,Klein_Theoretical_38323km,38323.4,1.245021360118607,93.3305761009817,10.4,12.480034219655888,1.2000032903515276,1.2000032903515276,False,False,29.1,18.0,1450.0,1388811889.8
GW240107_013215,Klein_Theoretical_38323km,38323.4,1.245021360118607,47.78119711256781,9.6,11.520123683809308,1.2000128837301363,1.2000128837301363,False,False,60.0,32.0,5700.0,1388626353.7
GW240105_151143,Klein_Theoretical_38323km,38323.4,1.245021360118607,,25.9,25.9,1.0,1.0,False,False,,,,1388502721.2
GW240104_164932,Klein_Theoretical_38323km,38323.4,1.245021360118607,58.92587311469488,14.8,17.760124114485787,1.2000083861139046,1.2000083861139046,False,False,42.3,32.3,1890.0,1388422190.6
GW231231_154016,Klein_Theoretical_38323km,38323.4,1.245021360118607,110.72720741451481,13.4,16.08003119201462,1.200002327762285,1.2000023277622849,False,False,22.5,17.2,1060.0,1388072434.7
GW231231_120147,Klein_Theoretical_38323km,38323.4,1.245021360118607,,11.3,11.3,1.0,1.0,False,False,,,,1388059325.6
GW231230_170116,Klein_Theoretical_38323km,38323.4,1.245021360118607,49.95306970859362,8.2,9.840096435218307,1.2000117603924765,1.2000117603924765,False,False,53.0,35.0,5600.0,1387990895.0
GW231226_101520,Klein_Theoretical_38323km,38323.4,1.245021360118607,58.37808943368179,34.7,41.64029660497374,1.2000085476937676,1.2000085476937676,False,False,40.0,35.3,1160.0,1387620938.3
GW231224_024321,Klein_Theoretical_38323km,38323.4,1.245021360118607,264.492787867403,14.0,16.800005636696586,1.2000004026211848,1.2000004026211848,False,False,9.3,7.32,950.0,1387421020.0
GW231223_202619,Klein_Theoretical_38323km,38323.4,1.245021360118607,226.5912440389814,10.0,12.00000549446501,1.200000549446501,1.200000549446501,False,False,11.1,8.3,890.0,1387398397.0
GW231223_075055,Klein_Theoretical_38323km,38323.4,1.245021360118607,233.82287948703393,9.4,11.280004848608359,1.2000005158093998,1.2000005158093998,False,False,12.0,6.8,960.0,1387353073.3
GW231223_032836,Klein_Theoretical_38323km,38323.4,1.245021360118607,57.089222524106994,10.2,12.240091257371882,1.200008946801165,1.200008946801165,False,False,46.0,31.0,4000.0,1387337334.1
GW231221_135041,Klein_Theoretical_38323km,38323.4,1.245021360118607,57.089222524106994,10.0,12.00008946801165,1.200008946801165,1.200008946801165,False,False,48.0,29.0,4300.0,1387201859.3
GW231220_173406,Klein_Theoretical_38323km,38323.4,1.245021360118607,,7.9,7.9,1.0,1.0,False,False,,,,1387128864.2
GW231213_111417,Klein_Theoretical_38323km,38323.4,1.245021360118607,70.10957152083316,10.4,12.480061188048168,1.20000588346617,1.20000588346617,False,False,35.3,27.4,4000.0,1386501275.9
GW231206_233901,Klein_Theoretical_38323km,38323.4,1.245021360118607,66.50333032308984,21.9,26.28014348186484,1.200006551683326,1.200006551683326,False,False,37.6,28.5,1490.0,1385941159.5
GW231206_233134,Klein_Theoretical_38323km,38323.4,1.245021360118607,68.15302533885641,12.8,15.36007977713355,1.2000062325885585,1.2000062325885585,False,False,35.9,28.6,3000.0,1385940712.5
GW231206_010629,Klein_Theoretical_38323km,38323.4,1.245021360118607,,9.7,9.7,1.0,1.0,False,False,,,,1385860007.2
GW231204_090648,Klein_Theoretical_38323km,38323.4,1.245021360118607,,8.4,8.4,1.0,1.0,False,False,,,,1385716026.9
GW231129_081745,Klein_Theoretical_38323km,38323.4,1.245021360118607,63.159053654543655,9.4,11.280068418575647,1.2000072785718774,1.2000072785718774,False,False,46.0,23.6,3600.0,1385281083.6
GW231127_165300,Klein_Theoretical_38323km,38323.4,1.245021360118607,58.61160179141651,9.9,11.880083934659597,1.2000084782484441,1.2000084782484441,False,False,46.0,29.0,4400.0,1385139198.9
GW231126_010928,Klein_Theoretical_38323km,38323.4,1.245021360118607,,9.1,9.1,1.0,1.0,False,False,,,,1384996186.3
GW231123_135430,Klein_Theoretical_38323km,38323.4,1.245021360118607,18.31612555981766,21.8,26.162087066454024,1.2000957369933039,1.2000957369933039,False,False,137.0,103.0,2200.0,1384782888.7
GW231120_022103,Klein_Theoretical_38323km,38323.4,1.245021360118607,,10.0,10.0,1.0,1.0,False,False,,,,1384482081.0
GW231119_075248,Klein_Theoretical_38323km,38323.4,1.245021360118607,53.608172370198034,8.3,9.960084459829726,1.2000101758830994,1.2000101758830994,False,False,48.0,34.0,6600.0,1384415586.1
GW231118_090602,Klein_Theoretical_38323km,38323.4,1.245021360118607,215.48383011550186,11.0,13.200006686861972,1.2000006078965428,1.2000006078965428,False,False,13.2,7.2,1350.0,1384333580.0
GW231118_071402,Klein_Theoretical_38323km,38323.4,1.245021360118607,60.21739910077039,9.2,11.040073809918233,1.2000080228171994,1.2000080228171994,False,False,43.0,30.0,4100.0,1384326860.2
GW231118_005626,Klein_Theoretical_38323km,38323.4,1.245021360118607,141.80226239858834,10.7,12.840015111344242,1.2000014122751628,1.2000014122751628,False,False,20.2,10.8,2170.0,1384304204.8
GW231114_043211,Klein_Theoretical_38323km,38323.4,1.245021360118607,140.44313528294688,10.0,12.000014399886233,1.2000014399886232,1.2000014399886232,False,False,23.1,8.2,1340.0,1383971549.2
GW231113_200417,Klein_Theoretical_38323km,38323.4,1.245021360118607,231.36158601874936,10.5,12.600005532475738,1.2000005269024512,1.2000005269024512,False,False,11.6,7.4,1150.0,1383941075.9
GW231113_150041,Klein_Theoretical_38323km,38323.4,1.245021360118607,,8.7,8.7,1.0,1.0,False,False,,,,1383922859.4
GW231113_122623,Klein_Theoretical_38323km,38323.4,1.245021360118607,65.02766470941182,8.6,10.320058981780543,1.2000068583465748,1.2000068583465748,False,False,40.2,27.4,3200.0,1383913601.9
GW231110_040320,Klein_Theoretical_38323km,38323.4,1.245021360118607,136.51770603590802,11.5,13.80001753490284,1.20000152477416,1.20000152477416,False,False,19.6,12.6,1860.0,1383624218.2
GW231108_125142,Klein_Theoretical_38323km,38323.4,1.245021360118607,108.27266340778914,12.6,15.120030690513325,1.2000024357550259,1.2000024357550259,False,False,23.2,17.4,2030.0,1383483120.5
GW231104_133418,Klein_Theoretical_38323km,38323.4,1.245021360118607,210.32871456249947,11.8,14.160007531259946,1.2000006382423682,1.2000006382423682,False,False,12.3,8.6,1460.0,1383140076.9
GW231102_232433,Klein_Theoretical_38323km,38323.4,1.245021360118607,,7.6,7.6,1.0,1.0,False,False,,,,1383002691.5
GW231102_071736,Klein_Theoretical_38323km,38323.4,1.245021360118607,41.8654298510118,15.6,18.720263789834547,1.2000169096047786,1.2000169096047788,False,False,62.0,43.0,3700.0,1382944674.4
GW231102_052214,Klein_Theoretical_38323km,38323.4,1.245021360118607,,7.9,7.9,1.0,1.0,False,False,,,,1382937752.4
GW231029_111508,Klein_Theoretical_38323km,38323.4,1.245021360118607,41.08289845192746,10.8,12.960189868644084,1.2000175804300077,1.2000175804300077,False,False,65.0,42.0,3100.0,1382613326.8
GW231028_153006,Klein_Theoretical_38323km,38323.4,1.245021360118607,28.544611262053497,22.4,26.880838596121407,1.2000374373268485,1.2000374373268485,False,False,99.0,55.0,4200.0,1382542224.3
GW231026_130704,Klein_Theoretical_38323km,38323.4,1.245021360118607,,8.3,8.3,1.0,1.0,False,False,,,,1382360842.2
GW231020_142947,Klein_Theoretical_38323km,38323.4,1.245021360118607,225.42923765929427,12.0,14.400006661885385,1.2000005551571153,1.2000005551571153,False,False,12.2,7.3,1230.0,1381847405.6
GW231018_233037,Klein_Theoretical_38323km,38323.4,1.245021360118607,232.58572139451,9.1,10.920004744203238,1.2000005213410152,1.2000005213410152,False,False,11.6,7.3,1520.0,1381707055.0
GW231014_040532,Klein_Theoretical_38323km,38323.4,1.245021360118607,124.17712243944173,9.0,10.800016616423987,1.2000018462693318,1.2000018462693318,False,False,20.6,14.8,2300.0,1381291551.0
GW231013_135504,Klein_Theoretical_38323km,38323.4,1.245021360118607,,8.4,8.4,1.0,1.0,False,False,,,,1381240522.4
GW231008_142521,Klein_Theoretical_38323km,38323.4,1.245021360118607,61.82658416816088,9.3,11.160070701117652,1.2000076022707151,1.2000076022707151,False,False,46.0,25.1,2800.0,1380810339.8
GW231005_144455,Klein_Theoretical_38323km,38323.4,1.245021360118607,,7.3,7.3,1.0,1.0,False,False,,,,1380552313.4
GW231005_091549,Klein_Theoretical_38323km,38323.4,1.245021360118607,87.74191884942591,11.0,13.200041022000427,1.200003729272766,1.200003729272766,False,False,28.5,21.6,3700.0,1380532567.5
GW231005_021030,Klein_Theoretical_38323km,38323.4,1.245021360118607,32.80500100265849,10.4,12.480291326010684,1.200028012116412,1.200028012116412,False,False,85.0,49.0,6100.0,1380507049.0
GW231004_232346,Klein_Theoretical_38323km,38323.4,1.245021360118607,43.95870134356238,8.9,10.680136106368865,1.2000152928504342,1.2000152928504342,False,False,66.0,34.0,4200.0,1380497044.3
GW231002_143916,Klein_Theoretical_38323km,38323.4,1.245021360118607,,9.4,9.4,1.0,1.0,False,False,,,,1380292774.7
GW231001_140220,Klein_Theoretical_38323km,38323.4,1.245021360118607,37.57153960988238,11.5,13.800243148334987,1.200021143333477,1.200021143333477,False,False,77.0,40.0,4200.0,1380204158.7
GW230930_110730,Klein_Theoretical_38323km,38323.4,1.245021360118607,74.88705509976556,9.0,10.800046303714392,1.2000051448571547,1.2000051448571547,False,False,34.1,24.6,4900.0,1380107268.4
GW230928_215827,Klein_Theoretical_38323km,38323.4,1.245021360118607,51.71611922772045,10.5,12.600115007791238,1.200010953122975,1.200010953122975,False,False,55.0,30.0,4700.0,1379973525.1
GW230927_153832,Klein_Theoretical_38323km,38323.4,1.245021360118607,114.17844504821399,20.3,24.36004440957646,1.200002187663865,1.200002187663865,False,False,21.9,16.6,1150.0,1379864330.9
GW230927_043729,Klein_Theoretical_38323km,38323.4,1.245021360118607,70.55971323204234,12.1,14.520070268306208,1.2000058072980337,1.2000058072980337,False,False,34.9,27.4,3200.0,1379824667.1
GW230925_143957,Klein_Theoretical_38323km,38323.4,1.245021360118607,,8.0,8.0,1.0,1.0,False,False,,,,1379688015.5
GW230924_124453,Klein_Theoretical_38323km,38323.4,1.245021360118607,84.69884651938801,13.5,16.200054083702675,1.2000040062001982,1.2000040062001982,False,False,28.7,23.2,2360.0,1379594711.8
GW230922_040658,Klein_Theoretical_38323km,38323.4,1.245021360118607,34.61315066422235,12.5,15.000313232168722,1.2000250585734977,1.2000250585734977,False,False,76.0,51.0,6400.0,1379390836.1
GW230922_020344,Klein_Theoretical_38323km,38323.4,1.245021360118607,63.61606562020605,13.4,16.080096108798305,1.200007172298381,1.200007172298381,False,False,39.8,29.3,1550.0,1379383442.9
GW230920_071124,Klein_Theoretical_38323km,38323.4,1.245021360118607,77.52857379816997,11.1,13.320053221377753,1.2000047947187165,1.2000047947187165,False,False,32.5,24.2,2800.0,1379229102.7
GW230920_064709,Klein_Theoretical_38323km,38323.4,1.245021360118607,,9.5,9.5,1.0,1.0,False,False,,,,1379227647.3
GW230919_215712,Klein_Theoretical_38323km,38323.4,1.245021360118607,89.34695395033005,16.8,20.160060389808738,1.2000035946314724,1.2000035946314724,False,False,27.5,21.7,1280.0,1379195850.0
GW230914_111401,Klein_Theoretical_38323km,38323.4,1.245021360118607,45.790313899544145,17.2,20.640241850802894,1.2000140610931915,1.2000140610931915,False,False,60.0,36.0,2600.0,1378725259.7
GW230911_195324,Klein_Theoretical_38323km,38323.4,1.245021360118607,77.80301122754405,11.1,13.320052840497308,1.200004760405163,1.200004760405163,False,False,36.2,20.3,1080.0,1378497222.2
GW230904_152545,Klein_Theoretical_38323km,38323.4,1.245021360118607,,9.2,9.2,1.0,1.0,False,False,,,,1377876363.2
GW230904_051013,Klein_Theoretical_38323km,38323.4,1.245021360118607,248.35424487888352,10.5,12.600004797747488,1.2000004569283322,1.2000004569283322,False,False,10.6,7.1,1000.0,1377839431.1
GW230902_224555,Klein_Theoretical_38323km,38323.4,1.245021360118607,,7.5,7.5,1.0,1.0,False,False,,,,1377729973.7
GW230902_172430,Klein_Theoretical_38323km,38323.4,1.245021360118607,,8.5,8.5,1.0,1.0,False,False,,,,1377710688.8
GW230902_122814,Klein_Theoretical_38323km,38323.4,1.245021360118607,,8.1,8.1,1.0,1.0,False,False,,,,1377692912.9
GW230831_134621,Klein_Theoretical_38323km,38323.4,1.245021360118607,,8.8,8.8,1.0,1.0,False,False,,,,1377524799.7
GW230831_015414,Klein_Theoretical_38323km,38323.4,1.245021360118607,59.40365046427349,8.6,10.320070940500651,1.2000082488954247,1.2000082488954247,False,False,43.0,31.0,4700.0,1377482072.1
GW230830_064744,Klein_Theoretical_38323km,38323.4,1.245021360118607,,8.5,8.5,1.0,1.0,False,False,,,,1377413282.2
GW230825_041334,Klein_Theoretical_38323km,38323.4,1.245021360118607,60.382831515882394,8.8,10.560070206347554,1.20000797799404,1.20000797799404,False,False,45.0,27.8,4600.0,1376972032.5
GW230824_135331,Klein_Theoretical_38323km,38323.4,1.245021360118607,,9.7,9.7,1.0,1.0,False,False,,,,1376920429.9
GW230824_033047,Klein_Theoretical_38323km,38323.4,1.245021360118607,49.39179926242964,11.1,13.320133601621125,1.2000120361820834,1.2000120361820834,False,False,53.0,36.0,4600.0,1376883065.7
GW230823_142524,Klein_Theoretical_38323km,38323.4,1.245021360118607,,8.8,8.8,1.0,1.0,False,False,,,,1376835942.6
GW230822_230337,Klein_Theoretical_38323km,38323.4,1.245021360118607,,8.3,8.3,1.0,1.0,False,False,,,,1376780635.5
GW230820_212515,Klein_Theoretical_38323km,38323.4,1.245021360118607,45.790313899544145,9.3,11.160130768166683,1.2000140610931915,1.2000140610931915,False,False,64.0,32.0,3900.0,1376601934.0
GW230819_171910,Klein_Theoretical_38323km,38323.4,1.245021360118607,41.470472965624886,9.9,11.880170708555347,1.2000172432884189,1.2000172432884189,False,False,73.0,33.0,3800.0,1376500768.4
GW230817_212349,Klein_Theoretical_38323km,38323.4,1.245021360118607,,7.8,7.8,1.0,1.0,False,False,,,,1376342647.1
GW230814_230901,Klein_Theoretical_38323km,38323.4,1.245021360118607,70.90113119929417,43.0,51.600247271888406,1.2000057505090327,1.2000057505090327,False,False,33.6,28.4,280.0,1376089759.8
GW230814_061920,Klein_Theoretical_38323km,38323.4,1.245021360118607,38.22495769005425,11.2,13.440228510884735,1.2000204027575656,1.2000204027575656,False,False,72.0,43.0,3600.0,1376029178.5
GW230811_032116,Klein_Theoretical_38323km,38323.4,1.245021360118607,75.6604153933948,13.6,16.320068523293905,1.200005038477493,1.200005038477493,False,False,36.4,21.7,2000.0,1375759294.3
GW230807_205045,Klein_Theoretical_38323km,38323.4,1.245021360118607,,8.7,8.7,1.0,1.0,False,False,,,,1375476663.4
GW230806_204041,Klein_Theoretical_38323km,38323.4,1.245021360118607,51.1147690041423,9.4,11.280105457364986,1.2000112188686154,1.2000112188686154,False,False,51.0,35.0,5500.0,1375389659.9
GW230805_034249,Klein_Theoretical_38323km,38323.4,1.245021360118607,79.92491153374978,9.5,11.40004281748337,1.2000045071035128,1.2000045071035128,False,False,32.3,22.7,3300.0,1375242188.0
GW230803_033412,Klein_Theoretical_38323km,38323.4,1.245021360118607,58.61160179141651,9.4,11.280079695535376,1.2000084782484441,1.2000084782484441,False,False,46.0,29.0,4800.0,1375068870.4
GW230731_215307,Klein_Theoretical_38323km,38323.4,1.245021360118607,242.86575327935017,12.2,14.640005830656197,1.2000004779226392,1.2000004779226392,False,False,10.3,7.8,1110.0,1374875605.9
GW230729_082317,Klein_Theoretical_38323km,38323.4,1.245021360118607,219.7935067178119,9.5,11.400005549501492,1.2000005841580517,1.2000005841580517,False,False,12.4,7.6,1620.0,1374654215.2
GW230728_083628,Klein_Theoretical_38323km,38323.4,1.245021360118607,,13.1,13.1,1.0,1.0,False,False,,,,1374568606.9
GW230726_002940,Klein_Theoretical_38323km,38323.4,1.245021360118607,69.44502581921388,10.5,12.600062986163415,1.20000599868223,1.20000599868223,False,False,35.3,28.0,2000.0,1374366598.1
GW230723_101834,Klein_Theoretical_38323km,38323.4,1.245021360118607,159.84982306749956,10.1,12.120011202489707,1.2000011091573968,1.2000011091573968,False,False,16.7,10.8,1580.0,1374142732.4
GW230723_084820,Klein_Theoretical_38323km,38323.4,1.245021360118607,,8.4,8.4,1.0,1.0,False,False,,,,1374137318.4
GW230721_222634,Klein_Theoretical_38323km,38323.4,1.245021360118607,,7.9,7.9,1.0,1.0,False,False,,,,1374013612.8
GW230717_102139,Klein_Theoretical_38323km,38323.4,1.245021360118607,,8.3,8.3,1.0,1.0,False,False,,,,1373624517.1
GW230712_090405,Klein_Theoretical_38323km,38323.4,1.245021360118607,101.28733028470594,9.5,11.400026483881117,1.2000027877769597,1.2000027877769597,False,False,32.0,11.4,1900.0,1373187863.9
GW230709_122727,Klein_Theoretical_38323km,38323.4,1.245021360118607,58.61160179141651,10.2,12.24008647813413,1.2000084782484441,1.2000084782484441,False,False,45.0,30.0,4500.0,1372940865.2
GW230709_063445,Klein_Theoretical_38323km,38323.4,1.245021360118607,,7.9,7.9,1.0,1.0,False,False,,,,1372919703.1
GW230708_230935,Klein_Theoretical_38323km,38323.4,1.245021360118607,42.26798206111768,10.0,12.000165793732089,1.200016579373209,1.200016579373209,False,False,65.0,39.0,3400.0,1372892993.5
GW230708_071859,Klein_Theoretical_38323km,38323.4,1.245021360118607,,9.1,9.1,1.0,1.0,False,False,,,,1372835957.4
GW230708_053705,Klein_Theoretical_38323km,38323.4,1.245021360118607,84.21207153939154,8.9,10.680036074792342,1.200004053347454,1.200004053347454,False,False,29.1,23.1,3200.0,1372829843.1
GW230707_124047,Klein_Theoretical_38323km,38323.4,1.245021360118607,53.15441516754823,11.9,14.280123219277664,1.2000103545611482,1.2000103545611482,False,False,45.9,36.8,4400.0,1372768865.3
GW230706_104333,Klein_Theoretical_38323km,38323.4,1.245021360118607,158.12482497684312,9.2,11.040010429886676,1.2000011336833345,1.2000011336833345,False,False,16.3,11.5,1900.0,1372675431.2
GW230704_212616,Klein_Theoretical_38323km,38323.4,1.245021360118607,31.399072388258844,8.7,10.44026696026708,1.2000306850881701,1.2000306850881701,False,False,92.0,48.0,7100.0,1372541194.7
GW230704_021211,Klein_Theoretical_38323km,38323.4,1.245021360118607,82.62913786383906,9.4,11.280039598035513,1.2000042125569694,1.2000042125569694,False,False,33.3,19.9,2600.0,1372471949.2
GW230702_185453,Klein_Theoretical_38323km,38323.4,1.245021360118607,74.38020531905649,10.1,12.120052685791508,1.2000052164150008,1.2000052164150008,False,False,41.0,18.1,2300.0,1372359311.7
GW230702_162025,Klein_Theoretical_38323km,38323.4,1.245021360118607,,9.2,9.2,1.0,1.0,False,False,,,,1372350043.9
GW230630_234532,Klein_Theoretical_38323km,38323.4,1.245021360118607,263.22575654827773,9.9,11.880004024597872,1.2000004065250376,1.2000004065250376,False,False,10.0,6.7,1070.0,1372203950.4
GW230630_125806,Klein_Theoretical_38323km,38323.4,1.245021360118607,51.1147690041423,9.0,10.800100969817539,1.2000112188686154,1.2000112188686154,False,False,53.0,33.0,5000.0,1372165104.9
GW230630_070659,Klein_Theoretical_38323km,38323.4,1.245021360118607,,9.8,9.8,1.0,1.0,False,False,,,,1372144037.0
GW230628_231200,Klein_Theoretical_38323km,38323.4,1.245021360118607,73.75621030799059,16.4,19.680087027924294,1.2000053065807497,1.2000053065807497,False,False,32.4,27.2,2250.0,1372029138.4
