ell,c_ell_tt_standard,c_ell_tt_klein,c_ell_eb_klein,klein_enhancement,parity_violation,klein_multipole,klein_window
2370,87.11815214513335,87.11815214513335,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2371,86.93964215304204,86.93964215304204,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2372,86.7614525030777,86.7614525030777,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2373,86.58358271264547,86.58358271264547,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2374,86.40603229973021,86.40603229973021,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2375,86.22880078289575,86.22880078289575,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2376,86.05188768128434,86.05188768128434,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2377,85.87529251461608,85.87529251461608,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2378,85.69901480318823,85.69901480318823,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2379,85.52305406787471,85.52305406787471,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2380,85.34740983012543,85.34740983012543,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2381,85.17208161196564,85.17208161196564,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2382,84.99706893599537,84.99706893599537,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2383,84.82237132538894,84.82237132538894,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2384,84.64798830389424,84.64798830389424,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2385,84.47391939583208,84.47391939583208,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2386,84.30016412609577,84.30016412609577,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2387,84.12672202015035,84.12672202015035,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2388,83.9535926040321,83.9535926040321,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2389,83.78077540434795,83.78077540434795,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2390,83.60826994827482,83.60826994827482,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2391,83.43607576355906,83.43607576355906,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2392,83.26419237851596,83.26419237851596,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2393,83.09261932202895,83.09261932202895,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2394,82.92135612354923,82.92135612354923,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2395,82.75040231309505,82.75040231309505,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2396,82.57975742125117,82.57975742125117,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2397,82.40942097916832,82.40942097916832,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2398,82.23939251856252,82.23939251856252,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2399,82.0696715717146,82.0696715717146,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2400,81.90025767146955,81.90025767146955,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2401,81.73115035123593,81.73115035123593,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2402,81.56234914498545,81.56234914498545,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2403,81.39385358725218,81.39385358725218,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2404,81.22566321313205,81.22566321313205,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2405,81.05777755828244,81.05777755828244,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2406,80.89019615892128,80.89019615892128,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2407,80.72291855182687,80.72291855182687,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2408,80.55594427433695,80.55594427433695,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2409,80.38927286434831,80.38927286434831,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2410,80.2229038603163,80.2229038603163,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2411,80.0568368012541,80.0568368012541,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2412,79.89107122673218,79.89107122673218,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2413,79.72560667687783,79.72560667687783,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2414,79.56044269237456,79.56044269237456,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2415,79.39557881446152,79.39557881446152,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2416,79.2310145849329,79.2310145849329,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2417,79.06674954613742,79.06674954613742,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2418,78.90278324097783,78.90278324097783,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2419,78.73911521291022,78.73911521291022,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2420,78.57574500594359,78.57574500594359,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2421,78.41267216463913,78.41267216463913,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2422,78.24989623410991,78.24989623410991,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2423,78.08741676002013,78.08741676002013,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2424,77.9252332885846,77.9252332885846,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2425,77.76334536656823,77.76334536656823,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2426,77.6017525412855,77.6017525412855,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2427,77.4404543605999,77.4404543605999,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2428,77.27945037292325,77.27945037292325,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2429,77.11874012721543,77.11874012721543,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2430,76.95832317298351,76.95832317298351,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2431,76.79819906028146,76.79819906028146,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2432,76.63836733970949,76.63836733970949,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2433,76.47882756241354,76.47882756241354,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2434,76.3195792800847,76.3195792800847,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2435,76.1606220449587,76.1606220449587,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2436,76.00195540981545,76.00195540981545,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2437,75.8435789279783,75.8435789279783,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2438,75.68549215331367,75.68549215331367,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2439,75.52769464023052,75.52769464023052,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2440,75.3701859436797,75.3701859436797,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2441,75.2129656191535,75.2129656191535,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2442,75.05603322268506,75.05603322268506,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2443,74.89938831084797,74.89938831084797,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2444,74.7430304407555,74.7430304407555,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2445,74.58695917006027,74.58695917006027,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2446,74.43117405695374,74.43117405695374,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2447,74.27567466016548,74.27567466016548,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2448,74.12046053896282,74.12046053896282,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2449,73.96553125315029,73.96553125315029,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2450,73.81088636306902,73.81088636306902,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2451,73.65652542959627,73.65652542959627,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2452,73.50244801414497,73.50244801414497,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2453,73.3486536786631,73.3486536786631,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2454,73.1951419856331,73.1951419856331,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2455,73.0419124980716,73.0419124980716,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2456,72.88896477952864,72.88896477952864,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2457,72.73629839408734,72.73629839408734,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2458,72.58391290636318,72.58391290636318,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2459,72.43180788150374,72.43180788150374,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2460,72.27998288518799,72.27998288518799,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2461,72.12843748362573,72.12843748362573,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2462,71.97717124355736,71.97717124355736,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2463,71.82618373225306,71.82618373225306,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2464,71.67547451751246,71.67547451751246,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2465,71.52504316766392,71.52504316766392,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2466,71.37488925156445,71.37488925156445,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2467,71.22501233859859,71.22501233859859,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2468,71.07541199867849,71.07541199867849,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2469,70.92608780224296,70.92608780224296,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2470,70.77703932025724,70.77703932025724,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2471,70.62826612421235,70.62826612421235,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2472,70.47976778612465,70.47976778612465,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2473,70.33154387853527,70.33154387853527,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2474,70.18359397450969,70.18359397450969,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2475,70.0359176476372,70.0359176476372,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2476,69.88851447203035,69.88851447203035,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2477,69.74138402232451,69.74138402232451,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2478,69.59452587367736,69.59452587367736,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2479,69.44793960176834,69.44793960176834,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2480,69.30162478279824,69.30162478279824,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2481,69.1555809934886,69.1555809934886,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2482,69.00980781108132,69.00980781108132,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2483,68.86430481333805,68.86430481333805,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2484,68.71907157853978,68.71907157853978,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2485,68.57410768548634,68.57410768548634,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2486,68.4294127134958,68.4294127134958,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2487,68.28498624240412,68.28498624240412,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2488,68.14082785256458,68.14082785256458,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2489,67.99693712484729,67.99693712484729,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2490,67.85331364063875,67.85331364063875,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2491,67.70995698184124,67.70995698184124,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2492,67.56686673087248,67.56686673087248,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2493,67.42404247066506,67.42404247066506,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2494,67.28148378466594,67.28148378466594,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2495,67.13919025683597,67.13919025683597,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2496,66.99716147164948,66.99716147164948,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2497,66.85539701409367,66.85539701409367,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2498,66.71389646966817,66.71389646966817,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2499,66.5726594243847,66.5726594243847,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2500,66.43168546476635,66.43168546476635,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2501,66.29097417784716,66.29097417784716,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2502,66.15052515117179,66.15052515117179,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2503,66.01033797279489,66.01033797279489,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2504,65.87041223128068,65.87041223128068,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2505,65.73074751570243,65.73074751570243,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2506,65.59134341564194,65.59134341564194,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2507,65.4521995211893,65.4521995211893,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2508,65.313315422942,65.313315422942,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2509,65.17469071200487,65.17469071200487,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2510,65.03632497998936,65.03632497998936,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2511,64.89821781901311,64.89821781901311,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2512,64.76036882169953,64.76036882169953,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2513,64.62277758117719,64.62277758117719,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2514,64.4854436910796,64.4854436910796,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2515,64.34836674554444,64.34836674554444,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2516,64.21154633921331,64.21154633921331,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2517,64.07498206723109,64.07498206723109,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2518,63.93867352524564,63.93867352524564,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2519,63.802620309407246,63.802620309407246,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2520,63.66682201636804,63.66682201636804,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2521,63.53127824328179,63.53127824328179,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2522,63.395988587803124,63.395988587803124,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2523,63.26095264808734,63.26095264808734,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2524,63.126170022789786,63.126170022789786,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2525,62.991640311065396,62.991640311065396,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2526,62.85736311256825,62.85736311256825,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2527,62.72333802745121,62.72333802745121,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2528,62.58956465636524,62.58956465636524,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2529,62.45604260045912,62.45604260045912,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2530,62.32277146137892,62.32277146137892,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2531,62.18975084126751,62.18975084126751,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2532,62.0569803427642,62.0569803427642,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2533,61.92445956900412,61.92445956900412,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2534,61.79218812361793,61.79218812361793,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2535,61.66016561073123,61.66016561073123,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2536,61.52839163496418,61.52839163496418,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2537,61.396865801430955,61.396865801430955,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2538,61.2655877157394,61.2655877157394,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2539,61.134556983990535,61.134556983990535,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2540,61.003773212778015,61.003773212778015,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2541,60.87323600918774,60.87323600918774,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2542,60.74294498079743,60.74294498079743,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2543,60.612899735676166,60.612899735676166,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2544,60.48309988238386,60.48309988238386,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2545,60.3535450299708,60.3535450299708,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2546,60.2242347879774,60.2242347879774,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2547,60.095168766433396,60.095168766433396,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2548,59.96634657585776,59.96634657585776,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2549,59.83776782725797,59.83776782725797,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2550,59.70943213212974,59.70943213212974,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2551,59.58133910245643,59.58133910245643,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2552,59.45348835070874,59.45348835070874,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2553,59.32587948984407,59.32587948984407,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2554,59.198512133306345,59.198512133306345,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2555,59.07138589502528,59.07138589502528,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2556,58.944500389416106,58.944500389416106,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2557,58.81785523137912,58.81785523137912,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2558,58.69145003629907,58.69145003629907,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2559,58.565284420044996,58.565284420044996,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2560,58.43935799896953,58.43935799896953,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2561,58.31367038990858,58.31367038990858,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2562,58.18822121018079,58.18822121018079,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2563,58.063010077587286,58.063010077587286,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2564,57.93803661041097,57.93803661041097,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2565,57.81330042741628,57.81330042741628,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2566,57.68880114784871,57.68880114784871,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2567,57.56453839143432,57.56453839143432,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2568,57.440511778379225,57.440511778379225,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2569,57.31672092936938,57.31672092936938,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2570,57.19316546556998,57.19316546556998,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2571,57.06984500862493,57.06984500862493,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2572,56.94675918065666,56.94675918065666,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2573,56.82390760426554,56.82390760426554,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2574,56.701289902529346,56.701289902529346,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2575,56.578905699002995,56.578905699002995,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2576,56.45675461771809,56.45675461771809,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2577,56.334836283182355,56.334836283182355,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2578,56.213150320379306,56.213150320379306,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2579,56.09169635476783,56.09169635476783,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2580,55.97047401228167,55.97047401228167,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2581,55.84948291932902,55.84948291932902,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2582,55.72872270279214,55.72872270279214,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2583,55.608192990026886,55.608192990026886,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2584,55.4878934088622,55.4878934088622,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2585,55.367823587599936,55.367823587599936,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2586,55.247983155014,55.247983155014,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2587,55.128371740350374,55.128371740350374,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2588,55.00898897332637,55.00898897332637,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2589,54.88983448413037,54.88983448413037,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2590,54.77090790342127,54.77090790342127,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2591,54.652208862328166,54.652208862328166,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2592,54.53373699244983,54.53373699244983,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2593,54.4154919258544,54.4154919258544,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2594,54.297473295078774,54.297473295078774,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2595,54.17968073312838,54.17968073312838,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2596,54.06211387347662,54.06211387347662,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2597,53.94477235006447,53.94477235006447,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2598,53.82765579730003,53.82765579730003,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2599,53.71076385005821,53.71076385005821,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2600,53.594096143680204,53.594096143680204,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2601,53.47765231397307,53.47765231397307,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2602,53.36143199720927,53.36143199720927,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2603,53.24543483012644,53.24543483012644,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2604,53.129660449926725,53.129660449926725,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2605,53.014108494276435,53.014108494276435,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2606,52.89877860130573,52.89877860130573,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2607,52.78367040960808,52.78367040960808,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2608,52.668783558239845,52.668783558239845,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2609,52.55411768671991,52.55411768671991,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2610,52.43967243502929,52.43967243502929,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2611,52.32544744361058,52.32544744361058,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2612,52.211442353367666,52.211442353367666,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2613,52.09765680566523,52.09765680566523,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2614,51.98409044232837,51.98409044232837,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2615,51.870742905642196,51.870742905642196,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2616,51.75761383835131,51.75761383835131,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2617,51.64470288365954,51.64470288365954,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2618,51.5320096852294,51.5320096852294,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2619,51.41953388718174,51.41953388718174,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2620,51.30727513409532,51.30727513409532,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2621,51.19523307100632,51.19523307100632,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2622,51.083407343408055,51.083407343408055,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2623,50.97179759725047,50.97179759725047,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2624,50.860403478939745,50.860403478939745,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2625,50.74922463533789,50.74922463533789,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2626,50.638260713762286,50.638260713762286,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2627,50.52751136198533,50.52751136198533,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2628,50.41697622823408,50.41697622823408,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2629,50.30665496118962,50.30665496118962,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2630,50.1965472099869,50.1965472099869,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2631,50.08665262421417,50.08665262421417,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2632,49.97697085391261,49.97697085391261,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2633,49.86750154957592,49.86750154957592,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2634,49.75824436214999,49.75824436214999,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2635,49.64919894303228,49.64919894303228,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2636,49.54036494407162,49.54036494407162,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2637,49.43174201756773,49.43174201756773,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2638,49.323329816270764,49.323329816270764,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2639,49.21512799338091,49.21512799338091,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2640,49.10713620254815,49.10713620254815,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2641,48.99935409787157,48.99935409787157,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2642,48.8917813338991,48.8917813338991,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2643,48.78441756562719,48.78441756562719,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2644,48.677262448500244,48.677262448500244,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2645,48.57031563841032,48.57031563841032,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2646,48.46357679169667,48.46357679169667,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2647,48.35704556514535,48.35704556514535,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2648,48.250721615988816,48.250721615988816,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2649,48.14460460190551,48.14460460190551,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2650,48.038694181019515,48.038694181019515,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2651,47.932990011899996,47.932990011899996,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2652,47.82749175356101,47.82749175356101,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2653,47.72219906546091,47.72219906546091,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2654,47.61711160750206,47.61711160750206,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2655,47.51222904003041,47.51222904003041,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2656,47.40755102383504,47.40755102383504,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2657,47.3030772201478,47.3030772201478,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2658,47.1988072906429,47.1988072906429,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2659,47.09474089743656,47.09474089743656,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2660,46.99087770308648,46.99087770308648,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2661,46.887217370591586,46.887217370591586,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2662,46.783759563391534,46.783759563391534,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2663,46.68050394536635,46.68050394536635,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2664,46.57745018083599,46.57745018083599,0.0,0.0,0.0,1.4810502488509167e+23,0.0
2665,46.474597934559995,46.474597934559995,0.0,0.0,0.0,1.4810502488509167e+23,0.0
