name,ra,dec,theta_arcmin,snr,redshift,mass_m500_1e14,distance_mpc,radius_mpc,radius_m,mass_kg,curvature_4d,curvature_ratio,phi5_amplitude,grav_modification
PSZ2 G210.08-60.96,44.4181156,-22.1627028,2.390296,6.69564,,,1000.0,0.6953089216208397,2.1457233321219114e+22,1.17237366592518e+45,8.811864877967095e-50,9.900971772996735,0.29999999849243364,9.999999949747788e-07
PSZ2 G210.22+15.56,115.629786,9.3738593,5.185643,5.48717,,,1000.0,1.5084424030499384,4.65505325581211e+22,8.697622116349254e+44,6.402498991815741e-51,0.7193819091927798,0.18495788918274408,6.165262972758137e-07
PSZ2 G210.37-37.00,68.1827041,-14.0502783,4.489506,9.84468,,,1000.0,1.305944358134009,4.030144289201552e+22,2.0901637811656348e+45,2.3710541772681827e-50,2.6641058171552614,0.2971024167810578,9.903413892701927e-07
PSZ2 G210.57-44.61,60.9507997,-17.1252952,3.803178,5.49337,,,1000.0,1.1062996356568815,3.4140406756371365e+22,8.712367555320217e+44,1.6257473735819054e-50,1.82668244222686,0.28485014785574486,9.495004928524829e-07
PSZ2 G210.64+17.09,117.2071764,9.668524,1.386303,7.55613,,,1000.0,0.40325919633791585,1.2444578798988083e+22,1.4054876817568259e+45,5.415136182248858e-49,60.844226766841096,0.3,1e-06
PSZ2 G210.78-36.25,69.029847,-14.0494475,5.759487,6.31805,,,1000.0,1.675366856263511,5.170182118429195e+22,1.0746140134398537e+45,5.773749280132492e-51,0.6487358741721901,0.17124550496409688,5.70818349880323e-07
PSZ2 G211.21+38.66,137.8094541,17.8119621,3.428879,5.08224,,,1000.0,0.9974204700415107,3.078039570548102e+22,7.752837244173419e+44,1.9740630338942403e-50,2.2180483526901575,0.2929779131428513,9.765930438095043e-07
PSZ2 G211.31-60.28,45.3097769,-22.5531685,4.027259,5.19619,,,1000.0,1.1714821563429052,3.6151939344742054e+22,8.01503542234337e+44,1.2596027273998419e-50,1.4152839633706087,0.2665832870262153,8.886109567540511e-07
PSZ2 G212.25-53.20,52.7596029,-21.0313323,4.51858,5.31301,,,1000.0,1.3144016419127562,4.056243466942766e+22,8.286838248132723e+44,9.220187718845254e-51,1.03597614818486,0.23288823193344302,7.762941064448101e-07
PSZ2 G212.44+63.19,163.2391151,24.2243593,6.093102,4.72671,,,1000.0,1.7724115259975255,5.469661969228364e+22,6.953706375162499e+44,3.155424779478392e-51,0.3545421100537519,0.10211926461666417,3.4039754872221386e-07
PSZ2 G212.50-61.38,44.312336,-23.396688,5.007304,5.36491,,,1000.0,1.4565656908047024,4.494961721823312e+22,8.40855894633087e+44,6.874902212034095e-51,0.7724609227004601,0.1945074467863158,6.48358155954386e-07
PSZ2 G212.82-84.04,19.5418702,-26.9647467,2.836811,7.48511,,,1000.0,0.8251948701132142,2.546551369169379e+22,1.3857190660895131e+45,6.2307570007269515e-50,7.000850562614552,0.2999995019311812,9.99998339770604e-07
PSZ2 G212.93-54.04,52.0399033,-21.6608227,4.936859,4.85089,,,1000.0,1.4360740709452455,4.431724582937028e+22,7.229529791973022e+44,6.167578832734621e-51,0.6929863857005192,0.17996912440847443,5.998970813615815e-07
PSZ2 G213.27+78.38,179.8639685,26.459324,3.417738,5.26464,,,1000.0,0.9941796845087658,3.0680385063940514e+22,8.1739303095209e+44,2.1017035496446807e-50,2.361464662522113,0.29471353117355664,9.823784372451889e-07
PSZ2 G213.30+50.99,150.6297042,20.5282712,2.695308,4.50094,,,1000.0,0.7840333159223887,2.4195268129364914e+22,6.461491052490072e+44,3.387383554591565e-50,3.8060489377433315,0.2997034865003572,9.990116216678573e-07
PSZ2 G213.39+80.59,182.3210152,26.6652776,2.418863,5.82845,,,1000.0,0.7036187250777933,2.17136738559007e+22,9.521547200609025e+44,6.906063048834006e-50,7.759621403184275,0.29999989079823514,9.99999635994117e-07
PSZ2 G214.08+23.15,124.1642426,9.4010617,3.752002,5.74735,,,1000.0,1.0914131406902048,3.3681009521699722e+22,9.32350869228796e+44,1.8119534027773475e-50,2.0359026997498284,0.2899434784591733,9.664782615305776e-07
PSZ2 G215.19-49.65,57.0010954,-21.7350523,3.246608,8.31131,,,1000.0,0.9443999853598011,2.9144183548203464e+22,1.6213700022001015e+45,4.8635053588671615e-50,5.4646127627720915,0.2999892442393848,9.999641474646158e-07
PSZ2 G215.24-26.10,80.1726061,-13.449881,2.389704,5.82376,,,1000.0,0.6951367158013095,2.145191904962841e+22,9.510056905990902e+44,7.153319327758052e-50,8.03743744691916,0.29999993734990393,9.999997911663464e-07
PSZ2 G215.25-87.14,16.0648278,-27.2074899,1.557449,4.75841,,,1000.0,0.4530435496982194,1.3980923943687052e+22,7.023776783449515e+44,1.908473030052397e-49,21.443517191599963,0.3,1e-06
PSZ2 G215.51+06.58,109.8932947,0.7157416,2.157907,11.33548,,,1000.0,0.6277097016972212,1.9371121394376247e+22,2.582484861747203e+45,2.6381315114711264e-49,29.641927095181195,0.3,1e-06
PSZ2 G215.61+22.61,124.2862946,7.8691014,1.897454,6.5462,,,1000.0,0.5519469950856081,1.7033084268341866e+22,1.1333441742266922e+45,1.7029616846255435e-49,19.134400950848804,0.3,1e-06
PSZ2 G216.25+10.10,113.3567643,1.6767467,4.730618,5.51826,,,1000.0,1.3760809959018185,4.2465859533530125e+22,8.771647089517977e+44,8.505196249359293e-51,0.955640028017898,0.22269773231860882,7.423257743953627e-07
PSZ2 G216.62+47.00,147.4629635,17.1121075,2.356176,9.78994,,,1000.0,0.6853838159411653,2.1150944559944362e+22,2.0727549314655902e+45,1.6266031227106727e-49,18.276439581018792,0.29999999999999993,9.999999999999997e-07
PSZ2 G216.76-41.84,65.3285687,-20.4058683,2.25527,5.42859,,,1000.0,0.656031450357542,2.0245130558033747e+22,8.558713236717186e+44,7.658957775741856e-50,8.60557053454141,0.29999997988835275,9.999999329611759e-07
PSZ2 G216.80+09.25,112.8515815,0.7967378,5.269234,5.63091,,,1000.0,1.532758039300515,4.730091309281389e+22,9.041610428228166e+44,6.343956011247363e-51,0.7128040462075689,0.18372964991097057,6.124321663699019e-07
PSZ2 G217.09+40.15,141.0319985,14.1662599,3.804411,7.01676,,,1000.0,1.1066583008181665,3.415147516324862e+22,1.2577167513557471e+45,2.344646574322358e-50,2.6344343531711885,0.2969261688073133,9.897538960243777e-07
PSZ2 G217.40+10.88,114.5736991,1.0270643,2.423474,7.77638,,,1000.0,0.704960010607951,2.175506592736137e+22,1.467385164055502e+45,1.0582441051061567e-49,11.890383203439962,0.29999999997179694,9.999999999059899e-07
PSZ2 G218.59+71.31,172.4323886,23.8270175,3.795517,6.9327,,,1000.0,1.1040711410902937,3.4071635414046464e+22,1.2351836173434003e+45,2.318865335830297e-50,2.6054666694722437,0.29674382051505965,9.891460683835323e-07
PSZ2 G218.81+35.51,137.3056975,10.9752927,3.546719,8.3592,,,1000.0,1.0316987365506793,3.1838223009953966e+22,1.6354037382518214e+45,3.762716260230973e-50,4.227771078911205,0.2998723962089653,9.995746540298843e-07
PSZ2 G219.45-35.90,72.0470177,-20.4446196,3.818434,6.51679,,,1000.0,1.1107374261682859,3.4277356971553303e+22,1.1257151252479939e+45,2.0755321482678778e-50,2.332058593559413,0.29439628896582204,9.813209632194069e-07
PSZ2 G219.88+22.83,126.2813007,4.4563674,6.191582,7.89559,,,1000.0,1.801058196786926,5.558065595284454e+22,1.5012561321598444e+45,6.492421927345812e-51,0.7294856098141361,0.18682516504698507,6.227505501566169e-07
PSZ2 G219.89-34.39,73.6828915,-20.2887793,2.394301,6.27261,,,1000.0,0.6964739288965458,2.1493185445747403e+22,1.063041798053945e+45,7.950069563265468e-50,8.932662430635357,0.299999989544634,9.9999996514878e-07
PSZ2 G220.53-38.55,69.6461895,-22.1036571,3.28991,6.56846,,,1000.0,0.956996026571444,2.953289737999476e+22,1.1391298993796248e+45,3.283810048665356e-50,3.689674211983546,0.299625829080324,9.9875276360108e-07
PSZ2 G220.74-58.91,47.8671577,-26.9359191,5.649898,4.61904,,,1000.0,1.643488708364043,5.071806154011437e+22,6.717466304415555e+44,3.8233187175742886e-51,0.429586372761156,0.12149267292265363,4.0497557640884545e-07
PSZ2 G220.83+42.20,144.1819505,12.4797995,2.522868,4.92318,,,1000.0,0.7338725532200716,2.264730699237141e+22,7.391736619548563e+44,4.725194912171426e-50,5.309207766484748,0.2999853235386722,9.999510784622406e-07
PSZ2 G221.06-44.05,64.0186522,-24.0555915,3.834634,4.6914,,,1000.0,1.1154498151486705,3.442278129548797e+22,6.875932539948762e+44,1.251747347278803e-50,1.4064576935716888,0.26602186206562867,8.867395402187622e-07
PSZ2 G222.52+20.58,125.4495211,1.2301811,3.496626,5.0358,,,1000.0,1.0171272735139874,3.138854766064165e+22,7.646815682021342e+44,1.8360728256569038e-50,2.0630031748953974,0.2904656120342682,9.682187067808939e-07
PSZ2 G222.78+12.84,118.7763915,-2.6983868,2.32164,6.86519,,,1000.0,0.6753377007666859,2.0840921445659924e+22,1.2171854540787221e+45,9.984560412816037e-50,11.218607205411276,0.2999999998919082,9.99999999639694e-07
PSZ2 G222.99-65.70,40.3650245,-28.6474416,2.229419,8.40556,,,1000.0,0.6485116992753244,2.001307103963651e+22,1.649027471522692e+45,1.5275999134266468e-49,17.16404397108592,0.29999999999999927,9.999999999999974e-07
PSZ2 G223.04-20.27,88.6791548,-17.738251,2.426616,4.99131,,,1000.0,0.7058739813595787,2.17832710647566e+22,7.545703353415626e+44,5.420675200228514e-50,6.090646292391589,0.2999969247468472,9.999897491561572e-07
PSZ2 G223.47+26.85,131.3336627,3.4539935,6.991217,4.81844,,,1000.0,2.03366258952334,6.275882751269028e+22,7.157108401051247e+44,2.149988200329545e-51,0.24157170790219606,0.07109392283424973,2.3697974278083244e-07
PSZ2 G223.93-60.10,46.7854648,-28.6705072,2.060981,8.37159,,,1000.0,0.5995150711840875,1.8501035096740943e+22,1.639041076535126e+45,1.9218730728333553e-49,21.5940794700377,0.3,1e-06
PSZ2 G224.00+69.33,170.9825924,21.4927567,2.401252,8.22761,,,1000.0,0.6984958928349813,2.1555583252887524e+22,1.5969394805169373e+45,1.1839464717459435e-49,13.302769345460039,0.29999999999832694,9.99999999994423e-07
PSZ2 G224.01-11.14,97.7525275,-14.8352107,3.55033,6.7222,,,1000.0,1.0327491338721713,3.1870638271295205e+22,1.1793563674304926e+45,2.7051771975636314e-50,3.039524941082732,0.2986289292002741,9.954297640009137e-07
PSZ2 G224.38-24.95,84.5847098,-20.645428,3.838369,5.60935,,,1000.0,1.116536282608037,3.445630968128402e+22,8.989731494479723e+44,1.6317866641815225e-50,1.8334681620017106,0.28504927562968535,9.501642520989511e-07
PSZ2 G224.40-76.54,27.9266494,-28.9911128,6.580983,5.56511,,,1000.0,1.9143303561295664,5.907623479015842e+22,8.883590713114802e+44,3.1994333180163675e-51,0.3594868896647604,0.10342859775828972,3.447619925276324e-07
PSZ2 G224.53-30.27,79.2671697,-22.6129026,5.241043,4.70443,,,1000.0,1.5245576098100195,4.70478478387372e+22,6.904598476101318e+44,4.9231388879413544e-51,0.5531616728023994,0.15086582051738567,5.028860683912855e-07
PSZ2 G224.82+13.62,120.4237256,-4.0646928,1.702248,5.83357,,,1000.0,0.4951638714248073,1.5280757072169552e+22,9.534096255574634e+44,1.9841196715356575e-49,22.293479455456826,0.3,1e-06
PSZ2 G224.86-79.51,24.5815777,-28.8073806,5.223664,4.97966,,,1000.0,1.5195022636316178,4.689183985567172e+22,7.519300626819347e+44,5.415126102088214e-51,0.6084411350660914,0.162908652926907,5.4302884308969e-07
PSZ2 G225.48+29.41,134.4753003,3.1744233,3.662841,5.95827,,,1000.0,1.06547725711736,3.2880628154641733e+22,9.841429394578702e+44,2.0557050800315226e-50,2.3097809887994636,0.29414346091495136,9.80478203049838e-07
PSZ2 G225.93-19.99,90.0425429,-20.1154359,1.702559,11.89708,,,1000.0,0.4952543376577022,1.528354886011669e+22,2.7767608965127234e+45,5.775489531385903e-49,64.8931408020888,0.3,1e-06
PSZ2 G226.15+09.02,117.0195167,-7.4467213,2.16801,4.65858,,,1000.0,0.6306485452693712,1.9461814107012795e+22,6.803905118447299e+44,6.853796950931055e-50,7.700895450484332,0.2999998771886906,9.999995906289687e-07
PSZ2 G226.16-21.95,88.2137128,-21.0650219,2.577746,9.5223,,,1000.0,0.7498359163352291,2.313993637810517e+22,1.988340238789768e+45,1.1915908651892942e-49,13.388661406621283,0.299999999998591,9.999999999953034e-07
PSZ2 G226.18+76.79,178.8292079,23.3883884,2.145674,13.49142,,,1000.0,0.6241512662406136,1.9261308076185335e+22,3.35323820471713e+45,3.484416149648043e-49,39.15074325447239,0.3,1e-06
PSZ2 G226.75+48.95,152.215835,11.7897314,3.671009,6.74062,,,1000.0,1.067853232005742,3.2953950739697196e+22,1.184207149736212e+45,2.4571301425390545e-50,2.760820384875342,0.29760998992677473,9.920332997559157e-07
PSZ2 G227.21+54.79,157.662842,14.2432623,5.328359,5.6929,,,1000.0,1.5499568046378756,4.783166699112484e+22,9.191327579171534e+44,6.236696919892395e-51,0.7007524629092579,0.18145355337621058,6.048451779207019e-07
PSZ2 G227.44-31.24,79.1244928,-25.2855551,6.606864,4.73415,,,1000.0,1.9218588338580438,5.930856361285923e+22,6.970130884538818e+44,2.480913718053363e-51,0.2787543503430745,0.08152554357997617,2.717518119332539e-07
PSZ2 G227.89+36.58,141.7153836,5.0097365,2.400736,5.57671,,,1000.0,0.6983457945193098,2.15509512188659e+22,8.911380819652849e+44,6.611022221124469e-50,7.428114855196032,0.29999978807972355,9.999992935990785e-07
PSZ2 G228.16+75.20,177.4093014,22.3947116,0.913227,11.27516,,,1000.0,0.2656469661351709,8.197865374931375e+21,2.5618988695014223e+45,3.4528887123748745e-48,387.96502386234545,0.3,1e-06
PSZ2 G228.30-49.02,59.7084732,-29.9381148,3.066457,6.69042,,,1000.0,0.8919961836804627,2.752700222837908e+22,1.1710029386423824e+45,4.1687339210317533e-50,4.683970697788487,0.2999487529465238,9.998291764884126e-07
PSZ2 G228.50+34.95,140.5570642,3.75105,2.353578,6.3099,,,1000.0,0.6846280883750517,2.1127622807254097e+22,1.0725353786050538e+45,8.444669703259648e-50,9.48839292501084,0.2999999965593708,9.99999988531236e-07
PSZ2 G228.62+68.44,170.7878166,19.6156314,3.65248,4.92168,,,1000.0,1.0624633643873749,3.278761942499439e+22,7.388358692982668e+44,1.5564718139359214e-50,1.7488447347594622,0.2823731736748006,9.412439122493353e-07
PSZ2 G229.23-17.23,94.0896715,-21.9415702,2.374599,9.64418,,,1000.0,0.6907428494094138,2.131632433277451e+22,2.0266365608761828e+45,1.5536810183410078e-49,17.457090093719188,0.2999999999999996,9.999999999999987e-07
PSZ2 G229.40-15.49,95.8813596,-21.4042162,2.421302,4.66865,,,1000.0,0.704328201418729,2.1735568295781976e+22,6.825978047412349e+44,4.93599639068649e-50,5.546063360321899,0.29999086107300565,9.99969536910019e-07
PSZ2 G229.74+77.96,180.3406979,23.109898,1.520637,11.12361,,,1000.0,0.4423353729608169,1.365046960957081e+22,2.510420904469255e+45,7.328696058728079e-49,82.34489953627055,0.3,1e-06
PSZ2 G229.93+15.30,124.3611561,-7.5396979,2.373998,17.12312,,,1000.0,0.6905680255960057,2.1310929269892737e+22,4.79459868864588e+45,3.678476996682755e-49,41.331202209918594,0.3,1e-06
PSZ2 G230.28-24.42,87.1526638,-25.4660108,5.468369,5.86485,,,1000.0,1.5906840627331633,4.9088510175945425e+22,9.610882670771136e+44,6.033185325150622e-51,0.6778859915899575,0.17704300492302366,5.901433497434122e-07
PSZ2 G230.29-47.13,62.0902303,-31.0094873,5.764928,5.11792,,,1000.0,1.676949579006861,5.175066400815173e+22,7.834623869640603e+44,4.1975252471213464e-51,0.47163205023835353,0.1318551112343757,4.39517037447919e-07
PSZ2 G230.48+71.51,174.0534422,20.3245207,1.679178,6.0383,,,1000.0,0.48845308045088903,1.5073662062714436e+22,1.0040375174352468e+45,2.176790145964328e-49,24.4583162467902,0.3,1e-06
PSZ2 G230.73+27.70,135.3726356,-1.6582023,2.38273,5.22304,,,1000.0,0.6931080614340748,2.138931477585555e+22,8.077239113365061e+44,6.129079710108413e-50,6.886606415852149,0.2999993740776397,9.999979135921325e-07
PSZ2 G230.76+65.41,168.3208293,17.5358348,5.390328,4.60651,,,1000.0,1.5679828560406819,4.838795093741545e+22,6.690151295651153e+44,4.384773756173301e-51,0.49267120855879787,0.1369001889281528,4.563339630938427e-07
PSZ2 G231.05-17.32,94.7227679,-23.5827102,3.439955,4.94539,,,1000.0,1.000642347840692,3.0879822854363757e+22,7.441812633644272e+44,1.8766240415024181e-50,2.108566338766762,0.2912839712356274,9.709465707854247e-07
PSZ2 G231.56+60.03,163.5633576,14.6575078,2.251229,7.68369,,,1000.0,0.6548559711063237,2.0208855268341148e+22,1.4412279110685167e+45,1.2966730026247482e-49,14.56935958005335,0.29999999999986715,9.999999999995572e-07
PSZ2 G231.70-07.80,104.3283964,-20.2098588,3.607425,6.45659,,,1000.0,1.0493573961459406,3.2383169245063726e+22,1.1101527155554394e+45,2.427435069971725e-50,2.7274551347996914,0.29744576379367027,9.914858793122342e-07
PSZ2 G231.74-70.59,34.5778512,-31.6996849,5.16246,5.30331,,,1000.0,1.501698741708441,4.634242316912249e+22,8.264154600486383e+44,6.165739366477499e-51,0.6927797040985954,0.17992942896268035,5.997647632089346e-07
PSZ2 G231.79+31.48,139.0579957,-0.4118023,2.388304,4.90539,,,1000.0,0.6947294723091776,2.143935151546122e+22,7.351707574503891e+44,5.539572293579086e-50,6.2242385321113325,0.2999976457929861,9.999921526432869e-07
PSZ2 G232.27+12.59,123.1989488,-10.8505786,2.387801,4.51943,,,1000.0,0.6945831555402187,2.143483617997115e+22,6.5013479219460254e+44,4.901915802559488e-50,5.507770564673582,0.29999013367581734,9.999671122527244e-07
PSZ2 G232.45-17.44,95.1723315,-24.861659,3.649792,4.89226,,,1000.0,1.0616814568824813,3.2763489759393374e+22,7.322210440085198e+44,1.545947317680522e-50,1.7370194580680023,0.28196400151403295,9.398800050467764e-07
PSZ2 G232.84+38.13,145.0974028,2.4443939,6.031572,4.5612,,,1000.0,1.7545131745183236,5.4144276565635465e+22,6.591687125121392e+44,3.083627176488273e-51,0.3464749636503678,0.09997369870085449,3.3324566233618164e-07
PSZ2 G233.05+23.67,133.0872555,-5.5834397,3.781829,4.74499,,,1000.0,1.100089463290077,3.394876083713178e+22,6.994084324997046e+44,1.327339532278417e-50,1.4913927328970977,0.2710742068154495,9.035806893848318e-07
PSZ2 G233.12-26.25,86.1637956,-28.5030643,3.271098,5.59616,,,1000.0,0.9515238375900245,2.9364025628028154e+22,8.958042040417901e+44,2.6271765456340124e-50,2.9518837591393394,0.2983669707739851,9.945565692466171e-07
PSZ2 G233.41-17.13,95.8681361,-25.5951889,3.373594,5.70156,,,1000.0,0.9813387154254264,3.028411275802866e+22,9.212308228680739e+44,2.4629003586843483e-50,2.7673037738026385,0.2976406595210276,9.921355317367586e-07
PSZ2 G233.43-15.36,97.6807879,-24.9287933,3.639617,4.50795,,,1000.0,1.0587216693593073,3.2672150716428226e+22,6.476592126018653e+44,1.3789112707157863e-50,1.5493385064222316,0.2741028840823304,9.136762802744346e-07
PSZ2 G233.46+25.46,134.8022873,-4.9222813,3.021812,4.79345,,,1000.0,0.8790094796045814,2.7126232540597384e+22,7.101502010847044e+44,2.6418290919128673e-50,2.9683472942841203,0.2984197267054744,9.947324223515812e-07
PSZ2 G233.68+36.14,143.81963,0.818445,2.246803,5.10404,,,1000.0,0.6535684998947693,2.016912390675258e+22,7.802773777398632e+44,7.061725941246759e-50,7.93452352949074,0.29999992303174794,9.999997434391599e-07
PSZ2 G234.06-30.74,81.5080099,-30.5948647,3.822938,6.07467,,,1000.0,1.1120475866601165,3.4317788524331196e+22,1.0131224693256021e+45,1.861345577114628e-50,2.0913995248478963,0.290984096638651,9.699469887955033e-07
PSZ2 G234.09+10.45,122.2897601,-13.4884698,2.349662,5.14079,,,1000.0,0.6834889701499167,2.109246961882643e+22,7.887197337421378e+44,6.241131821630456e-50,7.012507664753321,0.29999951340893277,9.99998378029776e-07
PSZ2 G234.59+73.01,176.0763925,19.867521,4.862995,9.91127,,,1000.0,1.4145879043003606,4.365418272670913e+22,2.111406590034721e+45,1.8845915177635422e-50,2.117518559284879,0.2914364306140157,9.714547687133855e-07
PSZ2 G235.56+23.29,134.0121316,-7.7150837,2.599581,4.97487,,,1000.0,0.7561874603714452,2.33359450270628e+22,7.50845386603664e+44,4.387299502384854e-50,4.929550002679612,0.29996864001676654,9.998954667225551e-07
PSZ2 G235.74-67.98,37.3123782,-33.5446154,5.395647,4.68889,,,1000.0,1.5695300904225749,4.843569859044066e+22,6.870415120189204e+44,4.4896162361829327e-51,0.5044512624924643,0.13968319001582474,4.6561063338608245e-07
PSZ2 G236.92-26.65,86.9000539,-31.8828958,2.413724,9.30455,,,1000.0,0.7021238505734602,2.166754202869698e+22,1.9205294576401616e+45,1.401893348781448e-49,15.751610660465706,0.2999999999999875,9.999999999999582e-07
PSZ2 G237.41-21.34,92.9605532,-30.6324982,3.629096,7.39847,,,1000.0,1.0556612345159355,3.257770569716177e+22,1.3617293169482868e+45,2.924504177097167e-50,3.2859597495473785,0.29916170731660263,9.972056910553421e-07
PSZ2 G237.68+57.83,163.3788293,10.8158303,5.416842,5.36312,,,1000.0,1.5756954660052447,4.8625962080921855e+22,8.404351029056194e+44,5.427783388872777e-51,0.6098633021205367,0.16320925996373395,5.440308665457798e-07
PSZ2 G238.34+05.94,120.5649876,-19.429103,2.389743,7.83665,,,1000.0,0.6951480604414476,2.1452269145223074e+22,1.4844773926306175e+45,1.1165465193854176e-49,12.545466509948511,0.2999999999923915,9.999999999746383e-07
PSZ2 G238.69+63.26,168.2436222,13.4516454,3.760405,6.836,,,1000.0,1.0938574743076228,3.375644165713324e+22,1.2094307124896135e+45,2.334715448795971e-50,2.6232757851640125,0.29685716187047245,9.895238729015749e-07
PSZ2 G239.27-26.01,88.3485322,-33.7019505,1.888806,12.16475,,,1000.0,0.549431393857067,1.6955452814429088e+22,2.870996704744997e+45,4.373483189423088e-49,49.14026055531559,0.3,1e-06
PSZ2 G239.29+24.75,137.2340348,-9.6724937,1.588395,36.24374,,,1000.0,0.4620453762035889,1.4258720309642753e+22,1.4764794994910364e+46,3.7818884590274645e-48,424.93128753117577,0.3,1e-06
PSZ2 G239.43+47.95,155.9226055,4.1473484,2.925808,7.4487,,,1000.0,0.8510830480198376,2.6264422861892187e+22,1.3756204920189349e+45,5.637908146317173e-50,6.334728254288958,0.29999811255270253,9.999937085090084e-07
PSZ2 G239.66+06.80,122.0747076,-20.0952027,2.089335,6.90813,,,1000.0,0.6077629154525954,1.8755563570867095e+22,1.2286230659829532e+45,1.3827741572371267e-49,15.53678828356322,0.2999999999999808,9.999999999999358e-07
PSZ2 G239.93-39.97,71.7037312,-37.0419779,3.600435,6.07745,,,1000.0,1.0473240875673673,3.2320421342328956e+22,1.0138180139409374e+45,2.2297281029713075e-50,2.50531247524866,0.29602644923781174,9.867548307927058e-07
PSZ2 G240.03-19.81,95.636106,-32.4162221,2.815598,5.16455,,,1000.0,0.8190242585427883,2.5275088618630446e+22,7.941940725900913e+44,3.6523427427269625e-50,4.103755890704452,0.2998364856765375,9.994549522551248e-07
PSZ2 G240.30-50.34,58.658921,-37.7301082,2.257891,5.71549,,,1000.0,0.6567938683524548,2.0268658777356757e+22,9.246089984162699e+44,8.245291741719364e-50,9.264372743504904,0.29999999461458315,9.999999820486105e-07
PSZ2 G240.39+07.91,123.4851888,-20.1045079,3.666813,5.80371,,,1000.0,1.0666326650821807,3.2916284044436096e+22,9.460987465039238e+44,1.9698221126393055e-50,2.2132832726284333,0.2929114660346946,9.76371553448982e-07
PSZ2 G240.61-60.40,46.0204624,-36.9468492,2.671488,5.10361,,,1000.0,0.7771043587919713,2.3981440512320233e+22,7.801787757875742e+44,4.200406063919428e-50,4.7195573751903686,0.29995227331687324,9.99840911056244e-07
PSZ2 G240.71-74.03,29.83484,-33.5395282,3.649359,5.25646,,,1000.0,1.0615555022881291,3.2759602800611666e+22,8.154887192329275e+44,1.7223643221359841e-50,1.9352408113887463,0.2877464700009032,9.591549000030107e-07
PSZ2 G240.80-46.51,63.4921841,-38.1265491,5.447757,4.99537,,,1000.0,1.5846882749761455,4.890348016576385e+22,7.55491189324259e+44,4.796594997187268e-51,0.538943258110929,0.1476562906993048,4.921876356643494e-07
PSZ2 G241.11-28.68,85.7378135,-35.9842577,2.024811,9.01615,,,1000.0,0.5889936446766484,1.817634387472137e+22,1.8319330778060293e+45,2.2652334099510702e-49,25.45206078596708,0.3,1e-06
PSZ2 G241.76-30.88,83.2478581,-37.0347137,1.397467,9.91471,,,1000.0,0.4065066722994599,1.2544795907161334e+22,2.1125059247613247e+45,7.945661888505986e-49,89.27709987085377,0.3,1e-06
PSZ2 G241.79-24.01,91.4695514,-35.3091113,2.375064,14.47328,,,1000.0,0.6908781124264434,2.1320498549480042e+22,3.725875663765056e+45,2.8546918539945003e-49,32.07518937072472,0.3,1e-06
PSZ2 G241.91+07.79,124.23944,-21.416487,2.274806,4.58977,,,1000.0,0.6617142424020354,2.042050152052681e+22,6.6537165569111065e+44,5.802137674092101e-50,6.519255813586629,0.2999986950416402,9.999956501388006e-07
PSZ2 G241.98+14.87,130.500493,-17.5030242,2.234683,13.86426,,,1000.0,0.6500429348057407,2.006032496810516e+22,3.4931959921779556e+45,3.2131574422108996e-49,36.10289260911123,0.3,1e-06
PSZ2 G242.09+10.41,126.6939549,-20.1223235,2.305203,5.60288,,,1000.0,0.6705563712808474,2.0693369617726954e+22,8.974182423475543e+44,7.520110006466763e-50,8.449561805018835,0.29999997252389937,9.999999084129979e-07
PSZ2 G242.41-37.40,75.1923458,-38.6592256,5.570225,6.45085,,,1000.0,1.6203127721150188,5.000285214746948e+22,1.1086726323885524e+45,6.584790182600075e-51,0.7398640654606825,0.18871890778624373,6.290630259541457e-07
PSZ2 G242.74-11.66,105.6921577,-31.7029183,2.860353,4.66123,,,1000.0,0.8320429603216227,2.567684575552528e+22,6.809711473311753e+44,2.98694097016349e-50,3.356113449621899,0.2992713140669449,9.975710468898164e-07
PSZ2 G243.02+42.87,153.4854817,-0.9463031,7.118693,5.51195,,,1000.0,2.070743854811212,6.3903155359474e+22,8.756606134346548e+44,2.4916776255074202e-51,0.27996377814690115,0.08186146682407093,2.7287155608023643e-07
PSZ2 G243.15-73.84,29.762924,-34.2351146,2.425032,10.32211,,,1000.0,0.7054132144370521,2.1769051797527426e+22,2.2440402186482332e+45,1.6152324960154883e-49,18.148679730511105,0.2999999999999999,9.999999999999995e-07
PSZ2 G243.34-50.92,57.7730822,-39.6384091,2.41335,5.96578,,,1000.0,0.7020150583834192,2.1664184701712316e+22,9.860041949709852e+44,7.200699029736589e-50,8.090673067119763,0.29999994367750643,9.999998122583547e-07
PSZ2 G243.64+67.74,173.2005328,14.4824222,2.289556,11.06298,,,1000.0,0.6660048434798549,2.055290946978832e+22,2.489924065689724e+45,2.129556270631864e-49,23.927598546425436,0.3,1e-06
PSZ2 G244.11-53.59,54.2495345,-39.8298994,5.109843,6.73029,,,1000.0,1.4863930768330766,4.587009035106874e+22,1.1814859967982055e+45,9.089976014081592e-51,1.0213456195597295,0.23112421399691374,7.704140466563791e-07
PSZ2 G244.12+26.12,141.0350348,-12.3026685,3.562156,4.61356,,,1000.0,1.036189177827852,3.1976798027767515e+22,6.705515511104135e+44,1.5228256917202342e-50,1.7110401030564428,0.28103250920263534,9.367750306754512e-07
