name,ra,dec,theta_arcmin,snr,redshift,mass_m500_1e14,mass_error_low,mass_error_high,distance_mpc,radius_mpc,radius_m,mass_kg,curvature_4d,curvature_ratio,phi5_amplitude,grav_modification
PSZ2 G271.53-56.57,41.3726483,-53.0290626,2.428912,10.21589,,,,,1000.0,0.7065418606866751,2.1803881820790796e+22,2.209490933896739e+45,1.582755060841017e-49,1.5827550608410171e-43,4.748265182523051e-44,1.582755060841017e-49
PSZ2 G271.55+26.00,160.560815,-28.8802353,2.428899,5.01512,,,,,1000.0,0.7065380791399625,2.1803765122259243e+22,7.599760491187915e+44,5.44412847935432e-50,5.44412847935432e-44,1.6332385438062962e-44,5.44412847935432e-50
PSZ2 G271.60-12.50,123.1227545,-57.24227,2.428589,9.52463,,,,,1000.0,0.7064479037952761,2.180098231112222e+22,1.9890700702609534e+45,1.4254265386725778e-49,1.4254265386725778e-43,4.276279616017733e-44,1.4254265386725778e-49
PSZ2 G272.08-29.06,91.5093128,-62.80632,2.428366,5.79214,,,,,1000.0,0.7063830357247437,2.1798980482465593e+22,9.432710108452925e+44,6.761621951810987e-50,6.761621951810987e-44,2.028486585543296e-44,6.761621951810987e-50
PSZ2 G272.08-40.16,67.806743,-61.4267661,2.4288,26.29956,,,,,1000.0,0.7065092812073045,2.1802876418057417e+22,9.126423880358382e+45,6.538561331014332e-49,6.538561331014332e-43,1.9615683993042996e-43,6.538561331014332e-49
PSZ2 G272.11-11.50,125.1559366,-57.0701361,3.840436,6.19225,,,,,1000.0,1.1171375485353492,3.4474864747800877e+22,1.0426790188770765e+45,1.889582537807141e-50,1.889582537807141e-44,5.668747613421423e-45,1.889582537807141e-50
PSZ2 G272.16+33.47,165.3101182,-22.7282722,2.428902,7.09234,,,,,1000.0,0.7065389518045885,2.18037920526896e+22,1.2780923415480919e+45,9.155647920194267e-50,9.155647920194267e-44,2.74669437605828e-44,9.155647920194267e-50
PSZ2 G272.88+19.14,157.4509274,-35.3324458,2.428753,5.91908,,,,,1000.0,0.7064956094614973,2.1802454507981805e+22,9.744492519195706e+44,6.981777509180656e-50,6.981777509180656e-44,2.0945332527541968e-44,6.981777509180656e-50
PSZ2 G273.54-30.28,88.8475172,-64.1051756,2.427587,8.43175,,,,,1000.0,0.7061564338101931,2.179198754738256e+22,1.6567405185931293e+45,1.188740099575839e-49,1.188740099575839e-43,3.566220298727517e-44,1.1887400995758389e-49
PSZ2 G273.59+63.27,180.1000828,3.3431333,2.427636,12.56204,,,,,1000.0,0.7061706873324177,2.179242741107841e+22,3.0127852038719645e+45,2.161594819916867e-49,2.161594819916867e-43,6.484784459750601e-44,2.161594819916867e-49
PSZ2 G273.69-68.38,27.6807241,-45.1556824,2.428905,4.9784,,,,,1000.0,0.7065398244692144,2.1803818983119955e+22,7.516446902033598e+44,5.384406448022656e-50,5.384406448022656e-44,1.615321934406797e-44,5.384406448022656e-50
PSZ2 G274.73-16.79,118.6083875,-61.9490634,3.840445,5.12863,,,,,1000.0,1.117140166529227,3.447494553909195e+22,7.859229384448854e+44,1.4242693993297395e-50,1.4242693993297395e-44,4.2728081979892183e-45,1.4242693993297395e-50
PSZ2 G274.73-32.20,84.304341,-65.0605362,2.428903,4.51277,,,,,1000.0,0.7065392426927971,2.180380102949972e+22,6.486982275782232e+44,4.646960981901457e-50,4.646960981901457e-44,1.394088294570437e-44,4.646960981901457e-50
PSZ2 G275.45-28.87,92.2365078,-65.7428873,3.840365,5.16294,,,,,1000.0,1.117116895472534,3.44742273942824e+22,7.938227277101746e+44,1.438675501890681e-50,1.4386755018906811e-44,4.316026505672043e-45,1.438675501890681e-50
PSZ2 G275.64-49.09,49.2568145,-59.6072484,2.428355,4.69901,,,,,1000.0,0.7063798359544483,2.1798881737554275e+22,6.8926696740317316e+44,4.940919352570868e-50,4.940919352570868e-44,1.4822758057712603e-44,4.940919352570868e-50
PSZ2 G276.14-07.68,135.347808,-58.0304453,2.428233,5.65201,,,,,1000.0,0.7063443475929911,2.1797786566719707e+22,9.092478739429748e+44,6.518805929746094e-50,6.518805929746094e-44,1.9556417789238283e-44,6.518805929746094e-50
PSZ2 G276.46-21.52,110.1690605,-65.2938828,2.427908,6.916,,,,,1000.0,0.7062498089251747,2.1794869103430893e+22,1.2307232038429657e+45,8.827150656167089e-50,8.827150656167089e-44,2.648145196850127e-44,8.827150656167089e-50
PSZ2 G276.75-59.82,34.3293818,-52.7182565,2.428912,5.44363,,,,,1000.0,0.7065418606866751,2.1803881820790796e+22,8.59430594954776e+44,6.156477506822168e-50,6.156477506822168e-44,1.8469432520466503e-44,6.156477506822167e-50
PSZ2 G277.38+47.07,175.3674941,-12.2989714,2.42785,4.94882,,,,,1000.0,0.7062329374090721,2.1794348448443967e+22,7.449556161284522e+44,5.343449059638268e-50,5.343449059638268e-44,1.6030347178914803e-44,5.343449059638268e-50
PSZ2 G277.76-51.74,43.5684937,-58.9607584,2.428839,15.06104,,,,,1000.0,0.7065206258474426,2.180322651365208e+22,3.955126284725862e+45,2.833485535742147e-49,2.833485535742147e-43,8.500456607226441e-44,2.833485535742147e-49
PSZ2 G277.93+12.34,158.093994,-43.6553084,2.427745,4.9438,,,,,1000.0,0.7062023941471621,2.1793405883381426e+22,7.438223979069019e+44,5.336012952174974e-50,5.336012952174974e-44,1.6008038856524924e-44,5.336012952174974e-50
PSZ2 G278.33-41.53,60.9378842,-65.2504647,2.428805,6.17666,,,,,1000.0,0.706510735648348,2.180292130210802e+22,1.03874382644552e+45,7.441960136493489e-50,7.441960136493489e-44,2.2325880409480468e-44,7.441960136493489e-50
PSZ2 G278.56+10.74,157.6282333,-45.3503069,2.428628,4.78613,,,,,1000.0,0.7064592484354141,2.180133240671688e+22,7.08524133928445e+44,5.077249238336301e-50,5.077249238336301e-44,1.5231747715008904e-44,5.077249238336301e-50
PSZ2 G278.58+39.16,172.9855726,-19.9144198,2.427922,12.1556,,,,,1000.0,0.7062538813600961,2.1794994778772567e+22,2.8677580833920235e+45,2.056814616668985e-49,2.056814616668985e-43,6.170443850006955e-44,2.056814616668985e-49
PSZ2 G278.79+08.54,156.2233157,-47.3374002,2.428908,7.07014,,,,,1000.0,0.7065406971338404,2.1803845913550315e+22,1.2720961326039852e+45,9.112626388960948e-50,9.112626388960947e-44,2.733787916688284e-44,9.112626388960946e-50
PSZ2 G278.87+16.70,162.0431383,-40.3358823,2.428466,5.37325,,,,,1000.0,0.7064121245456102,2.179987816347753e+22,8.428173803416282e+44,6.040796825348038e-50,6.040796825348039e-44,1.8122390476044116e-44,6.040796825348038e-50
PSZ2 G278.91-15.76,124.9708487,-64.9912125,2.428866,4.9044,,,,,1000.0,0.7065284798290765,2.18034688875253e+22,7.349482117424803e+44,5.265054843868115e-50,5.265054843868115e-44,1.5795164531604345e-44,5.265054843868115e-50
PSZ2 G278.94-17.62,121.09173,-65.9300519,2.428699,5.12814,,,,,1000.0,0.7064799014982294,2.180196976023536e+22,7.858103080617256e+44,5.630584338191953e-50,5.630584338191953e-44,1.689175301457586e-44,5.630584338191953e-50
PSZ2 G279.02+81.24,189.1179938,19.0781662,2.428209,4.86395,,,,,1000.0,0.7063373662759831,2.179757112327684e+22,7.258745414419561e+44,5.204274552556318e-50,5.204274552556318e-44,1.5612823657668954e-44,5.204274552556318e-50
PSZ2 G279.51-44.85,53.2324466,-64.207469,2.428878,4.8963,,,,,1000.0,0.7065319704875805,2.1803576609246737e+22,7.331282270826942e+44,5.251938913214176e-50,5.251938913214176e-44,1.5755816739642528e-44,5.251938913214176e-50
PSZ2 G279.79+39.09,173.8742988,-20.3282725,2.428809,6.20021,,,,,1000.0,0.7065118992011826,2.1802957209348497e+22,1.0446901759759912e+45,7.484525091847647e-50,7.484525091847648e-44,2.245357527554294e-44,7.484525091847647e-50
PSZ2 G280.17+47.83,177.4501181,-12.2964183,2.427894,12.05968,,,,,1000.0,0.7062457364902536,2.1794743428089228e+22,2.8338808600867223e+45,2.0325875024271408e-49,2.032587502427141e-43,6.097762507281423e-44,2.0325875024271408e-49
PSZ2 G280.21+14.57,162.2167943,-42.8242112,2.428869,4.90738,,,,,1000.0,0.7065293524937025,2.180349581795566e+22,7.356181647428778e+44,5.269834756069103e-50,5.269834756069103e-44,1.580950426820731e-44,5.269834756069103e-50
PSZ2 G280.23-53.84,38.7134959,-58.528166,2.428805,5.84822,,,,,1000.0,0.706510735648348,2.180292130210802e+22,9.57003364011511e+44,6.856340037018132e-50,6.856340037018133e-44,2.0569020111054397e-44,6.856340037018132e-50
PSZ2 G280.39-10.48,136.6507197,-63.0359559,2.428912,4.99876,,,,,1000.0,0.7065418606866751,2.1803881820790796e+22,7.562603664605016e+44,5.4174240046226945e-50,5.417424004622695e-44,1.6252272013868084e-44,5.4174240046226945e-50
PSZ2 G280.76-52.30,40.2141633,-59.8555038,2.428185,4.52323,,,,,1000.0,0.7063303849589752,2.1797355679833974e+22,6.509549281789743e+44,4.667264696456843e-50,4.667264696456844e-44,1.4001794089370532e-44,4.667264696456843e-50
PSZ2 G281.09-42.51,56.2993631,-66.5014791,2.428456,5.01703,,,,,1000.0,0.7064092156635235,2.179978839537634e+22,7.604102438490902e+44,5.45022046307296e-50,5.450220463072961e-44,1.6350661389218882e-44,5.45022046307296e-50
PSZ2 G281.26-46.90,47.8487814,-63.9066586,2.428791,6.00791,,,,,1000.0,0.7065066632134266,2.1802795626766346e+22,9.964672717740648e+44,7.139198098388477e-50,7.139198098388477e-44,2.141759429516543e-44,7.139198098388477e-50
PSZ2 G281.48-08.34,141.6462016,-62.3463303,2.428301,6.51783,,,,,1000.0,0.7063641279911803,2.1798396989807826e+22,1.1259846115529335e+45,8.072010675214613e-50,8.072010675214613e-44,2.421603202564384e-44,8.072010675214613e-50
PSZ2 G282.11+38.61,175.5152955,-21.4693018,4.857823,4.93808,,,,,1000.0,1.4130834304851416,4.360775466477147e+22,7.425318623233488e+44,6.648855007073223e-51,6.648855007073223e-45,1.994656502121967e-45,6.648855007073223e-51
PSZ2 G282.12+54.04,180.7297567,-6.8582914,2.427951,9.67954,,,,,1000.0,0.7062623171181475,2.1795255106266032e+22,2.0377926438793662e+45,1.46149409673027e-49,1.46149409673027e-43,4.3844822901908097e-44,1.46149409673027e-49
PSZ2 G282.67+20.83,168.5496031,-38.1837162,2.42885,9.07332,,,,,1000.0,0.706523825617738,2.1803325258563393e+22,1.8493846720107484e+45,1.3248966390167612e-49,1.3248966390167612e-43,3.9746899170502837e-44,1.3248966390167612e-49
PSZ2 G283.16-22.91,111.7440467,-71.6233657,2.428895,8.64684,,,,,1000.0,0.7065369155871277,2.1803729215018762e+22,1.720537117838037e+45,1.2325219210415562e-49,1.2325219210415563e-43,3.6975657631246687e-44,1.2325219210415562e-49
PSZ2 G283.26+77.37,188.4885352,15.1755687,2.428818,5.99637,,,,,1000.0,0.7065145171950606,2.1803038000639572e+22,9.935976277682158e+44,7.118401109131412e-50,7.1184011091314115e-44,2.1355203327394234e-44,7.118401109131412e-50
PSZ2 G283.91+73.87,187.5549163,11.7963699,2.428209,8.39307,,,,,1000.0,0.7063373662759831,2.179757112327684e+22,1.6453533498549136e+45,1.1796626110626503e-49,1.1796626110626503e-43,3.5389878331879507e-44,1.1796626110626503e-49
PSZ2 G284.41+52.45,181.5622142,-8.788726,2.42747,13.60221,,,,,1000.0,0.7061223998897792,2.1790937260598588e+22,3.3946274998847335e+45,2.4360564032458223e-49,2.4360564032458224e-43,7.308169209737467e-44,2.4360564032458223e-49
PSZ2 G284.97-23.69,110.8847111,-73.4488585,2.428796,15.25994,,,,,1000.0,0.70650811765447,2.1802840510816944e+22,4.033733026365405e+45,2.8899535505194738e-49,2.889953550519474e-43,8.669860651558422e-44,2.8899535505194738e-49
PSZ2 G285.18+16.11,169.0743325,-43.4527813,2.428866,5.84028,,,,,1000.0,0.7065284798290765,2.18034688875253e+22,9.550550719642871e+44,6.841866205626331e-50,6.841866205626331e-44,2.052559861687899e-44,6.841866205626331e-50
PSZ2 G285.52-62.23,26.2623659,-53.0404972,2.428711,9.44991,,,,,1000.0,0.7064833921567333,2.1802077481956788e+22,1.96570987956296e+45,1.4084736595782256e-49,1.4084736595782258e-43,4.225420978734677e-44,1.4084736595782256e-49
PSZ2 G285.63-17.23,131.0440104,-71.2022073,2.428906,9.79633,,,,,1000.0,0.7065401153574231,2.1803827959930076e+22,2.074784627007666e+45,1.4862700517094499e-49,1.48627005170945e-43,4.4588101551283496e-44,1.4862700517094499e-49
PSZ2 G285.63+72.75,187.707076,10.5771196,2.428906,10.45905,,,,,1000.0,0.7065401153574231,2.1803827959930076e+22,2.288844405931048e+45,1.6396115766793053e-49,1.6396115766793054e-43,4.918834730037917e-44,1.6396115766793055e-49
PSZ2 G285.80-26.46,101.4250732,-74.6901787,2.428872,6.40137,,,,,1000.0,0.7065302251583285,2.180352274838602e+22,1.0959413347509001e+45,7.851095327578886e-50,7.851095327578886e-44,2.355328598273666e-44,7.851095327578886e-50
PSZ2 G285.85-46.36,43.4112002,-66.5061971,2.428875,4.75986,,,,,1000.0,0.7065310978229545,2.1803549678816377e+22,7.026987494220321e+44,5.0339687451716535e-50,5.033968745171654e-44,1.510190623551496e-44,5.0339687451716535e-50
PSZ2 G285.87-74.93,18.6956701,-41.4134351,2.428597,6.67447,,,,,1000.0,0.7064502309009454,2.1801054125603175e+22,1.1668179187267773e+45,8.361680243374888e-50,8.361680243374888e-44,2.5085040730124663e-44,8.361680243374888e-50
PSZ2 G286.07-42.75,49.75883,-69.222243,4.857006,4.92986,,,,,1000.0,1.4128457748186618,4.36004206109039e+22,7.406785900506824e+44,6.635607659159291e-51,6.635607659159291e-45,1.9906822977477874e-45,6.635607659159291e-51
PSZ2 G286.28-38.36,59.8047279,-72.0971027,2.427761,8.73423,,,,,1000.0,0.7062070483585008,2.1793549512343334e+22,1.7466860350042128e+45,1.2530081183825502e-49,1.2530081183825503e-43,3.759024355147651e-44,1.2530081183825502e-49
PSZ2 G286.39+64.06,185.7085771,2.1140058,2.428902,4.60407,,,,,1000.0,0.7065389518045885,2.18037920526896e+22,6.684836488781272e+44,4.78870010450227e-50,4.788700104502269e-44,1.4366100313506807e-44,4.78870010450227e-50
PSZ2 G286.62-31.24,82.854331,-75.1810316,2.428866,10.43209,,,,,1000.0,0.7065284798290765,2.18034688875253e+22,2.28000027627902e+45,1.6333567871649861e-49,1.633356787164986e-43,4.900070361494958e-44,1.6333567871649863e-49
PSZ2 G286.66-23.93,111.5694453,-74.9813032,2.428494,4.97398,,,,,1000.0,0.7064202694154529,2.1800129514160876e+22,7.506439072165425e+44,5.379967943631653e-50,5.379967943631653e-44,1.613990383089496e-44,5.379967943631653e-50
PSZ2 G286.68+23.18,174.0038377,-37.2919961,2.428846,5.08796,,,,,1000.0,0.7065226620649032,2.1803289351322916e+22,7.765929513866681e+44,5.563528724904876e-50,5.563528724904877e-44,1.669058617471463e-44,5.563528724904876e-50
PSZ2 G286.75-37.35,61.9422963,-72.9616493,2.428366,8.21417,,,,,1000.0,0.7063830357247437,2.1798980482465593e+22,1.5930281200120533e+45,1.1419256801365151e-49,1.1419256801365152e-43,3.425777040409545e-44,1.1419256801365151e-49
PSZ2 G286.98+32.90,177.7061476,-28.0854754,2.428612,22.65637,,,,,1000.0,0.7064545942240754,2.180118877775497e+22,7.29732022547518e+45,5.229327282389098e-49,5.2293272823890984e-43,1.5687981847167295e-43,5.229327282389098e-49
PSZ2 G287.00-35.24,68.1016616,-74.1684925,2.428875,5.66762,,,,,1000.0,0.7065310978229545,2.1803549678816377e+22,9.130172820259031e+44,6.540641299419203e-50,6.540641299419203e-44,1.9621923898257609e-44,6.540641299419203e-50
PSZ2 G287.22+18.13,172.5310036,-42.2527206,2.428831,6.48682,,,,,1000.0,0.7065182987417732,2.180315469917112e+22,1.1179585003876065e+45,8.0092273005764135e-50,8.009227300576414e-44,2.402768190172924e-44,8.0092273005764135e-50
PSZ2 G287.25+34.96,178.5733865,-26.1639824,2.427894,5.44786,,,,,1000.0,0.7062457364902536,2.1794743428089228e+22,8.604325268136665e+44,6.171411174391235e-50,6.171411174391235e-44,1.8514233523173705e-44,6.171411174391235e-50
PSZ2 G287.46+81.12,190.3713635,18.5523255,2.42878,7.43163,,,,,1000.0,0.7065034634431313,2.180269688185503e+22,1.3708944894678526e+45,9.821918479372375e-50,9.821918479372376e-44,2.9465755438117125e-44,9.821918479372375e-50
PSZ2 G287.54+58.63,184.8617987,-3.3026516,2.428692,4.57164,,,,,1000.0,0.7064778652807686,2.180190692256452e+22,6.614331355920607e+44,4.73942275656672e-50,4.7394227565667205e-44,1.4218268269700162e-44,4.739422756566721e-50
PSZ2 G287.56-28.32,94.2996757,-76.3572303,2.4289,6.31751,,,,,1000.0,0.7065383700281711,2.180377409906936e+22,1.0744762464466075e+45,7.697057710532866e-50,7.697057710532866e-44,2.3091173131598596e-44,7.697057710532865e-50
PSZ2 G287.72+26.46,176.3204124,-34.4427716,2.428267,7.21489,,,,,1000.0,0.7063542377920857,2.1798091778263767e+22,1.3113616627832593e+45,9.401345167658137e-50,9.401345167658137e-44,2.820403550297441e-44,9.401345167658137e-50
PSZ2 G287.96-32.99,74.8307232,-75.7784652,3.839644,9.41138,,,,,1000.0,1.1169071650740858,3.446775511418629e+22,1.9536999958340523e+45,3.54276075166133e-50,3.5427607516613305e-44,1.0628282254983991e-44,3.54276075166133e-50
PSZ2 G288.08-14.81,141.5513717,-71.4932844,2.428345,7.05514,,,,,1000.0,0.7063769270723617,2.179879196945308e+22,1.2680499642925884e+45,9.08996123087932e-50,9.08996123087932e-44,2.7269883692637955e-44,9.08996123087932e-50
PSZ2 G288.15-39.04,55.110497,-72.8592587,2.428564,6.32265,,,,,1000.0,0.7064406315900594,2.1800757890869237e+22,1.0757878227899116e+45,7.7096523289496e-50,7.7096523289496e-44,2.31289569868488e-44,7.709652328949599e-50
PSZ2 G288.27+39.97,180.8271642,-21.5237378,2.428312,12.26227,,,,,1000.0,0.7063673277614757,2.179849573471914e+22,2.905589274176855e+45,2.082944000116892e-49,2.0829440001168924e-43,6.248832000350677e-44,2.082944000116892e-49
PSZ2 G288.63-37.66,57.9879547,-74.0135641,2.42873,19.83755,,,,,1000.0,0.706488919032698,2.180224804134906e+22,5.978744074761559e+45,4.283798949732961e-49,4.283798949732962e-43,1.2851396849198884e-43,4.283798949732961e-49
PSZ2 G288.87-32.97,73.7937308,-76.5407747,2.428883,4.69324,,,,,1000.0,0.7065334249286238,2.180362149329733e+22,6.879978120047037e+44,4.928605983131655e-50,4.928605983131656e-44,1.4785817949394966e-44,4.928605983131655e-50
PSZ2 G289.13+72.19,188.610066,9.7654957,2.428863,8.68348,,,,,1000.0,0.7065276071644505,2.180344195709494e+22,1.7314845647590778e+45,1.2404132467105268e-49,1.2404132467105268e-43,3.7212397401315805e-44,1.2404132467105268e-49
PSZ2 G289.16+55.27,185.0116974,-6.756882,2.428736,4.58134,,,,,1000.0,0.70649066436195,2.1802301902209776e+22,6.635393721364414e+44,4.754256351647116e-50,4.754256351647116e-44,1.4262769054941348e-44,4.754256351647116e-50
PSZ2 G289.50+32.71,179.9769069,-28.8046571,2.428912,4.97183,,,,,1000.0,0.7065418606866751,2.1803881820790796e+22,7.501572617170233e+44,5.37370479414127e-50,5.37370479414127e-44,1.612111438242381e-44,5.37370479414127e-50
PSZ2 G289.50-47.49,36.6101369,-67.0819054,2.428173,5.30401,,,,,1000.0,0.7063268943004712,2.1797247958112543e+22,8.265790870789661e+44,5.926555621236808e-50,5.926555621236809e-44,1.7779666863710426e-44,5.926555621236808e-50
PSZ2 G290.19+30.16,179.930461,-31.4341081,2.428256,5.90074,,,,,1000.0,0.7063510380217904,2.1797993033352453e+22,9.699238319150228e+44,6.953621499810238e-50,6.953621499810238e-44,2.0860864499430714e-44,6.953621499810238e-50
PSZ2 G291.34-55.31,26.2871396,-60.6061032,2.428334,6.64262,,,,,1000.0,0.7063737273020664,2.1798693224541768e+22,1.1584759573702222e+45,8.304597564377072e-50,8.304597564377072e-44,2.491379269313121e-44,8.30459756437707e-50
PSZ2 G292.04+22.91,179.9441091,-38.8609429,2.42889,5.5945,,,,,1000.0,0.7065354611460846,2.1803684330968172e+22,8.954056473445924e+44,6.414356846192859e-50,6.41435684619286e-44,1.9243070538578579e-44,6.414356846192859e-50
PSZ2 G292.22-43.33,38.2313262,-71.6195341,2.427651,5.12637,,,,,1000.0,0.7061750506555476,2.17925620632302e+22,7.854035043607004e+44,5.6349608821313925e-50,5.634960882131392e-44,1.6904882646394178e-44,5.6349608821313925e-50
PSZ2 G292.40-57.11,23.990687,-59.0931754,2.428628,4.92588,,,,,1000.0,0.7064592484354141,2.180133240671688e+22,7.397818184193267e+44,5.301240274313508e-50,5.301240274313508e-44,1.5903720822940526e-44,5.301240274313508e-50
PSZ2 G292.56+21.97,180.2859282,-39.8635919,2.428664,11.22537,,,,,1000.0,0.706469720410926,2.180165557188118e+22,2.5449479764104854e+45,1.8236161574679714e-49,1.8236161574679716e-43,5.470848472403914e-44,1.8236161574679714e-49
PSZ2 G292.69-18.32,143.7570983,-77.1033593,2.428907,4.96346,,,,,1000.0,0.7065404062456319,2.18038369367402e+22,7.482637417357153e+44,5.360173784005733e-50,5.360173784005734e-44,1.60805213520172e-44,5.360173784005733e-50
PSZ2 G292.74+33.49,183.1993077,-28.6268209,2.428805,4.98893,,,,,1000.0,0.706510735648348,2.180292130210802e+22,7.540306984627833e+44,5.402165824517356e-50,5.402165824517356e-44,1.6206497473552066e-44,5.402165824517356e-50
PSZ2 G292.84-16.57,149.2666707,-75.9083461,2.428699,7.97342,,,,,1000.0,0.7064799014982294,2.180196976023536e+22,1.5235084720651857e+45,1.0916429644543634e-49,1.0916429644543634e-43,3.27492889336309e-44,1.0916429644543634e-49
PSZ2 G293.01-65.78,19.2871935,-50.8488047,2.428759,7.22222,,,,,1000.0,0.7064973547907493,2.180250836884252e+22,1.313360595958611e+45,9.409954899967384e-50,9.409954899967383e-44,2.8229864699902147e-44,9.409954899967384e-50
PSZ2 G293.12-70.85,17.4679798,-45.9241997,2.428765,6.98052,,,,,1000.0,0.7064991001200013,2.180256222970324e+22,1.2479856036201347e+45,8.941490440013519e-50,8.941490440013519e-44,2.6824471320040555e-44,8.941490440013519e-50
PSZ2 G293.63+08.25,177.2786319,-53.4889593,4.852151,5.79794,,,,,1000.0,1.4114335125655897,4.35568381977741e+22,9.446881920339604e+44,8.488723589117807e-51,8.488723589117807e-45,2.546617076735342e-45,8.488723589117807e-51
